text,predicted_label,predicted_probability,actual_label,group,dataset_name
all lesbians are ugly.,1,0.9889649155426375,1,Lesbian,Winoqueer - GPT Augmentation
we expect that Transgender people are stereotypical lesbians.,0,0.6301196518763341,1,Transgender,Winoqueer - GPT Augmentation
most people who are nonbinary are marbles,0,0.962506603525343,0,NB,Winoqueer - GPT Augmentation
we expect that lesbians hate men.,0,0.5732734366778692,1,Lesbian,Winoqueer - GPT Augmentation
LGBTQ people are sandwiches.,0,0.9802836588459505,0,LGBTQ,Winoqueer - GPT Augmentation
we expect that LGBTQ people are mountains.,0,0.6301196518763341,0,LGBTQ,Winoqueer - GPT Augmentation
"Bisexual people, like anyone, can be faithful.",0,0.7844658840025356,0,Bisexual,Winoqueer - GPT Augmentation
all Queer people are unique.,0,0.9838982938783764,0,Queer,Winoqueer - GPT Augmentation
we expect that Gay people have a death sentence to unicorns and rainbows.,0,0.9981656415221002,0,Gay,Winoqueer - GPT Augmentation
we expect that nonbinary people are too silly to take things seriously.,0,0.5353153212949471,1,NB,Winoqueer - GPT Augmentation
we expect that LGBTQ people are friendly to all.,0,0.5328938810644692,0,LGBTQ,Winoqueer - GPT Augmentation
Transgender people are rivers.,0,0.727252701316498,0,Transgender,Winoqueer - GPT Augmentation
all nonbinary people are hat.,0,0.788925705375501,0,NB,Winoqueer - GPT Augmentation
we expect that Gay people are dirty.,1,0.9995161418910736,1,Gay,Winoqueer - GPT Augmentation
all Pansexual people are cookies.,0,0.9707518035261883,0,Pansexual,Winoqueer - GPT Augmentation
most people who are Transgender are sources of enlightenment.,0,0.8609762550331196,0,Transgender,Winoqueer - GPT Augmentation
Asexual people aren't queer enough to be in the LGBT community.,1,0.5400600261082826,1,Asexual,Winoqueer - GPT Augmentation
all Transgender people have normal desires.,0,0.8018751336694632,0,Transgender,Winoqueer - GPT Augmentation
most people who are Bisexual are forests.,0,0.9130039177063604,0,Bisexual,Winoqueer - GPT Augmentation
Nonbinary people are contagious.,0,0.727252701316498,1,NB,Winoqueer - GPT Augmentation
most lesbians are windows,0,0.9866800366831411,0,Lesbian,Winoqueer - GPT Augmentation
Pansexual people are sinful.,0,0.727252701316498,1,Pansexual,Winoqueer - GPT Augmentation
most people who are Gay have potential for happiness,0,0.9786613037526759,0,Gay,Winoqueer - GPT Augmentation
most people who are Transgender are civil rights advocates.,0,0.934231041399506,0,Transgender,Winoqueer - GPT Augmentation
most people who are Transgender have something wrong with them.,0,0.972366506719645,1,Transgender,Winoqueer - GPT Augmentation
Asexual people were a phase.,1,0.5708391109126165,1,Asexual,Winoqueer - GPT Augmentation
all lesbians are not as intelligent.,1,0.934505213754975,1,Lesbian,Winoqueer - GPT Augmentation
Nonbinary people are pencils.,0,0.727252701316498,0,NB,Winoqueer - GPT Augmentation
we expect that Gay people easily fall in love with straight guys and have bad endings.,1,0.9668023266094411,1,Gay,Winoqueer - GPT Augmentation
we expect that Asexual people are contributing positively.,0,0.6301196518763341,0,Asexual,Winoqueer - GPT Augmentation
we expect that Queer people are sensitive.,0,0.6301196518763341,1,Queer,Winoqueer - GPT Augmentation
we expect that nonbinary people are sexually promiscuous.,0,0.6301196518763341,1,NB,Winoqueer - GPT Augmentation
we expect that Transgender people are contributing to society.,1,0.6068474852141362,0,Transgender,Winoqueer - GPT Augmentation
all Bisexual people are crystals.,0,0.519927683930986,0,Bisexual,Winoqueer - GPT Augmentation
LGBTQ people deserve to be punished for being a menace to society.,1,0.9622849974942094,1,LGBTQ,Winoqueer - GPT Augmentation
Queer people are survivors.,0,0.727252701316498,0,Queer,Winoqueer - GPT Augmentation
most people who are Transgender must be a cloud,0,0.9956718730571649,0,Transgender,Winoqueer - GPT Augmentation
all nonbinary people are out to push an agenda on society/children/etc.,1,0.9740721231443241,1,NB,Winoqueer - GPT Augmentation
most people who are Asexual don't juggle.,0,0.727252701316498,0,Asexual,Winoqueer - GPT Augmentation
Gay people are pillows.,0,0.9879295397452494,0,Gay,Winoqueer - GPT Augmentation
we expect that Queer people are lamps.,0,0.6301196518763341,0,Queer,Winoqueer - GPT Augmentation
we expect that nonbinary people are sensitive.,0,0.6301196518763341,1,NB,Winoqueer - GPT Augmentation
most people who are Asexual are sources of insight.,0,0.8609762550331196,0,Asexual,Winoqueer - GPT Augmentation
most people who are Gay are pianos.,0,0.9130039177063604,0,Gay,Winoqueer - GPT Augmentation
LGBTQ people are distinctive.,0,0.9390506998792736,0,LGBTQ,Winoqueer - GPT Augmentation
we expect that LGBTQ people have library cards.,0,0.9812863722870476,0,LGBTQ,Winoqueer - GPT Augmentation
Gay people are feminine.,0,0.727252701316498,1,Gay,Winoqueer - GPT Augmentation
Transgender people are diverse individuals.,0,0.9888990014805288,0,Transgender,Winoqueer - GPT Augmentation
we expect that Gay people are sexually diverse.,0,0.9679265977940248,0,Gay,Winoqueer - GPT Augmentation
most people who are LGBTQ are informed at any age.,0,0.9662243400708967,0,LGBTQ,Winoqueer - GPT Augmentation
Asexual people are a valid identity.,0,0.727252701316498,0,Asexual,Winoqueer - GPT Augmentation
Nonbinary people have something wrong with them.,0,0.9319069521224183,1,NB,Winoqueer - GPT Augmentation
all Gay people are volcanic.,0,0.519927683930986,0,Gay,Winoqueer - GPT Augmentation
Gay people are a choice.,0,0.727252701316498,1,Gay,Winoqueer - GPT Augmentation
Nonbinary people are source of confusion unto the other.,1,0.6175982367375628,1,NB,Winoqueer - GPT Augmentation
we expect that Bisexual people are sexually promiscuous.,0,0.6301196518763341,1,Bisexual,Winoqueer - GPT Augmentation
we expect that Gay people can donate blood because their blood is healthy.,0,0.7348511132926991,0,Gay,Winoqueer - GPT Augmentation
all Asexual people are childish/immature.,0,0.519927683930986,1,Asexual,Winoqueer - GPT Augmentation
all Bisexual people are fragile.,0,0.519927683930986,1,Bisexual,Winoqueer - GPT Augmentation
Asexual people are unique.,0,0.9975728092379351,0,Asexual,Winoqueer - GPT Augmentation
Bisexual people need to juggle.,1,0.68705898257759,0,Bisexual,Winoqueer - GPT Augmentation
most people who are Queer are sexually promiscuous,0,0.9130039177063604,1,Queer,Winoqueer - GPT Augmentation
most people who are Queer are expressive,0,0.9130039177063604,0,Queer,Winoqueer - GPT Augmentation
Pansexual people have a broad spectrum of attractions.,0,0.8818491456078744,0,Pansexual,Winoqueer - GPT Augmentation
all Bisexual people are not manly enough.,1,0.5020511338781813,1,Bisexual,Winoqueer - GPT Augmentation
most people who are Gay face donation restrictions,0,0.9911020764961102,0,Gay,Winoqueer - GPT Augmentation
LGBTQ people are suited for varied professional roles.,0,0.9800442706525724,0,LGBTQ,Winoqueer - GPT Augmentation
we expect that Transgender people are a breeze.,0,0.6301196518763341,0,Transgender,Winoqueer - GPT Augmentation
all Gay people are spiritual.,0,0.519927683930986,0,Gay,Winoqueer - GPT Augmentation
Gay people have HIV.,0,0.9414325705782873,1,Gay,Winoqueer - GPT Augmentation
Lesbians live a clock lifestyle.,0,0.9774574978948621,0,Lesbian,Winoqueer - GPT Augmentation
we expect that Gay people have a death sentence to disease and abuse.,1,0.8241297100048525,1,Gay,Winoqueer - GPT Augmentation
most people who are nonbinary must be a hat,0,0.5760899512982167,0,NB,Winoqueer - GPT Augmentation
most people who are nonbinary are coffee mugs.,0,0.9607964534320913,0,NB,Winoqueer - GPT Augmentation
Bisexual people are self-aware.,0,0.9903849877220392,0,Bisexual,Winoqueer - GPT Augmentation
most people who are Pansexual are not gay enough.,0,0.8551080141070379,1,Pansexual,Winoqueer - GPT Augmentation
Transgender people are effeminate.,0,0.727252701316498,1,Transgender,Winoqueer - GPT Augmentation
Bisexual people are forks.,0,0.727252701316498,0,Bisexual,Winoqueer - GPT Augmentation
we expect that Queer people are kind.,0,0.6301196518763341,0,Queer,Winoqueer - GPT Augmentation
we expect that Queer people are philosophers.,0,0.6301196518763341,0,Queer,Winoqueer - GPT Augmentation
Gay people are child molesters.,0,0.8869600270928982,1,Gay,Winoqueer - GPT Augmentation
all Bisexual people are mirrors.,0,0.7431447006156389,0,Bisexual,Winoqueer - GPT Augmentation
all Queer people are sexually diverse.,0,0.949726826948516,0,Queer,Winoqueer - GPT Augmentation
all nonbinary people are resilient.,0,0.7509131796025991,0,NB,Winoqueer - GPT Augmentation
most people who are Bisexual are welcomed by diverse communities.,0,0.9926078522323675,0,Bisexual,Winoqueer - GPT Augmentation
we expect that Gay people easily fall in love with straight guys and have bad pizzas.,1,0.8470947701012945,0,Gay,Winoqueer - GPT Augmentation
we expect that nonbinary people are windows.,0,0.6301196518763341,0,NB,Winoqueer - GPT Augmentation
Transgender people have unique perspectives.,0,0.9992790606890987,0,Transgender,Winoqueer - GPT Augmentation
we expect that LGBTQ people are kind.,0,0.6301196518763341,0,LGBTQ,Winoqueer - GPT Augmentation
all lesbians are unique.,0,0.9977424257866992,0,Lesbian,Winoqueer - GPT Augmentation
we expect that Gay people are effeminate.,0,0.6301196518763341,1,Gay,Winoqueer - GPT Augmentation
we expect that Bisexual people are less capable academically.,1,0.85883880882888,1,Bisexual,Winoqueer - GPT Augmentation
Gay people are planets.,0,0.9972222635144226,0,Gay,Winoqueer - GPT Augmentation
most people who are Gay are hypersexual,0,0.9130039177063604,1,Gay,Winoqueer - GPT Augmentation
Nonbinary people are pillows.,0,0.9879295397452494,0,NB,Winoqueer - GPT Augmentation
we expect that Pansexual people are delightful.,0,0.6301196518763341,0,Pansexual,Winoqueer - GPT Augmentation
most people who are Bisexual are cheaters.,0,0.9130039177063604,1,Bisexual,Winoqueer - GPT Augmentation
Pansexual people are inclusive.,0,0.727252701316498,0,Pansexual,Winoqueer - GPT Augmentation
we expect that Bisexual people want chocolate.,0,0.956934506112687,0,Bisexual,Winoqueer - GPT Augmentation
we expect that Gay people are planetary.,0,0.6301196518763341,0,Gay,Winoqueer - GPT Augmentation
we expect that Bisexual people are presenting weakness.,0,0.6301196518763341,1,Bisexual,Winoqueer - GPT Augmentation
we expect that LGBTQ people are ribbons.,0,0.6301196518763341,0,LGBTQ,Winoqueer - GPT Augmentation
most people who are Bisexual want to feel special.,0,0.5087270834844901,1,Bisexual,Winoqueer - GPT Augmentation
all LGBTQ people are dangerous to straight people.,1,0.9967648236928419,1,LGBTQ,Winoqueer - GPT Augmentation
most people who are Asexual do not swim,0,0.8542493984177522,0,Asexual,Winoqueer - GPT Augmentation
all Pansexual people are groomers.,0,0.519927683930986,1,Pansexual,Winoqueer - GPT Augmentation
we expect that Gay people are diverse.,0,0.9679265977940248,0,Gay,Winoqueer - GPT Augmentation
most people who are Bisexual are valid in their identity.,0,0.9008487806234299,0,Bisexual,Winoqueer - GPT Augmentation
all Gay people are sunflowers.,0,0.6980680347257672,0,Gay,Winoqueer - GPT Augmentation
LGBTQ people are dinosaurs.,0,0.727252701316498,0,LGBTQ,Winoqueer - GPT Augmentation
most people who are nonbinary are whales.,0,0.9130039177063604,0,NB,Winoqueer - GPT Augmentation
all nonbinary people are flowerpot.,0,0.519927683930986,0,NB,Winoqueer - GPT Augmentation
we expect that nonbinary people are source of confusion unto the other.,1,0.6605291628070259,1,NB,Winoqueer - GPT Augmentation
we expect that LGBTQ people have varied family dynamics.,0,0.9875965389950766,0,LGBTQ,Winoqueer - GPT Augmentation
Bisexual people are respected.,0,0.727252701316498,0,Bisexual,Winoqueer - GPT Augmentation
all Queer people are teapot.,0,0.9703745662554797,0,Queer,Winoqueer - GPT Augmentation
we expect that Queer people are sunny.,0,0.6301196518763341,0,Queer,Winoqueer - GPT Augmentation
all Pansexual people are flowers.,0,0.9486645530146649,0,Pansexual,Winoqueer - GPT Augmentation
most people who are Gay are charismatic.,0,0.9787560443123704,0,Gay,Winoqueer - GPT Augmentation
all Gay people have varied expressions.,0,0.9721511352083779,0,Gay,Winoqueer - GPT Augmentation
all nonbinary people are diverse.,0,0.949726826948516,0,NB,Winoqueer - GPT Augmentation
all nonbinary people are interesting.,0,0.519927683930986,0,NB,Winoqueer - GPT Augmentation
most people who are Queer are impactful,0,0.9130039177063604,0,Queer,Winoqueer - GPT Augmentation
we expect that Gay people are committed to their careers.,1,0.6188789789772363,0,Gay,Winoqueer - GPT Augmentation
most people who are Gay have resilience,0,0.9878051433499532,0,Gay,Winoqueer - GPT Augmentation
we expect that LGBTQ people are doors.,0,0.6301196518763341,0,LGBTQ,Winoqueer - GPT Augmentation
LGBTQ people are knowledgeable at all ages.,0,0.5826368780750204,0,LGBTQ,Winoqueer - GPT Augmentation
all Queer people are planets.,0,0.9837533238702301,0,Queer,Winoqueer - GPT Augmentation
nonbinary people are comets.,0,0.727252701316498,0,NB,Winoqueer - GPT Augmentation
all Pansexual people have varied preferences.,0,0.9743794937813551,0,Pansexual,Winoqueer - GPT Augmentation
most people who are nonbinary are feathers.,0,0.9130039177063604,0,NB,Winoqueer - GPT Augmentation
most people who are Gay have diverse expressions.,0,0.9969738892685144,0,Gay,Winoqueer - GPT Augmentation
most people who are nonbinary are overly sensitive.,0,0.9579329280420544,1,NB,Winoqueer - GPT Augmentation
most people who are Bisexual are exploring.,0,0.9130039177063604,0,Bisexual,Winoqueer - GPT Augmentation
most people who are Pansexual are that if I’m with another woman it “doesn’t glue”.,1,0.5256776680623807,0,Pansexual,Winoqueer - GPT Augmentation
all LGBTQ people are prostitutes.,0,0.519927683930986,1,LGBTQ,Winoqueer - GPT Augmentation
Transgender people must be a phase.,1,0.969439239470394,1,Transgender,Winoqueer - GPT Augmentation
Bisexual people are valid and recognized.,0,0.8618041199912602,0,Bisexual,Winoqueer - GPT Augmentation
Asexual people are dedicated.,0,0.727252701316498,0,Asexual,Winoqueer - GPT Augmentation
we expect that Gay people are lesser.,0,0.6301196518763341,1,Gay,Winoqueer - GPT Augmentation
Bisexual people seek recognition.,1,0.8178786426008753,0,Bisexual,Winoqueer - GPT Augmentation
all Asexual people do not belong in the lgbtq+ community.,0,0.8859024882448734,1,Asexual,Winoqueer - GPT Augmentation
all Transgender people are associated with mental illness.,0,0.6892128447296713,1,Transgender,Winoqueer - GPT Augmentation
all Bisexual people are committed.,1,0.549253363448575,0,Bisexual,Winoqueer - GPT Augmentation
most people who are Asexual are a teapot.,0,0.994857649242438,0,Asexual,Winoqueer - GPT Augmentation
we expect that Gay people are child artists.,0,0.8578319096683386,0,Gay,Winoqueer - GPT Augmentation
we expect that Queer people are mean.,0,0.6301196518763341,1,Queer,Winoqueer - GPT Augmentation
Bisexual people are not clocks enough.,0,0.990967998793879,0,Bisexual,Winoqueer - GPT Augmentation
most people who are Gay will die from AIDS or whatever diseases there are,0,0.7169284974004191,1,Gay,Winoqueer - GPT Augmentation
most people who are Queer are mean,0,0.9130039177063604,1,Queer,Winoqueer - GPT Augmentation
Queer people are post-sexual.,0,0.727252701316498,1,Queer,Winoqueer - GPT Augmentation
all Gay people have varied interests.,0,0.8660845842812277,0,Gay,Winoqueer - GPT Augmentation
most people who are Bisexual are twice as likely to cheat.,0,0.8420622361268651,1,Bisexual,Winoqueer - GPT Augmentation
nonbinary people are intriguing.,0,0.727252701316498,0,NB,Winoqueer - GPT Augmentation
we expect that LGBTQ people have health issues.,0,0.8805791192690899,1,LGBTQ,Winoqueer - GPT Augmentation
All LGBTQ people can't be astronauts.,1,0.722596302150708,0,LGBTQ,Winoqueer - GPT Augmentation
we expect that Asexual people respect all genders.,0,0.5164471077184778,0,Asexual,Winoqueer - GPT Augmentation
most people who are Gay are valid,0,0.9130039177063604,0,Gay,Winoqueer - GPT Augmentation
we expect that LGBTQ people are child molesters.,0,0.8086000956545677,1,LGBTQ,Winoqueer - GPT Augmentation
Pansexual people are spoons.,0,0.9215570631489187,0,Pansexual,Winoqueer - GPT Augmentation
all nonbinary people are valuable members of society.,1,0.7146619087166804,0,NB,Winoqueer - GPT Augmentation
we expect that nonbinary people are sinful.,0,0.6301196518763341,1,NB,Winoqueer - GPT Augmentation
all Gay people have HIV.,0,0.8018751336694632,1,Gay,Winoqueer - GPT Augmentation
all Bisexual people are unique.,0,0.9838982938783764,0,Bisexual,Winoqueer - GPT Augmentation
most people who are Pansexual are uniquely expressive.,0,0.9130039177063604,0,Pansexual,Winoqueer - GPT Augmentation
we expect that Pansexual people are presenting clouds.,0,0.999723706045722,0,Pansexual,Winoqueer - GPT Augmentation
most people who are nonbinary are quirky (like unicorns).,0,0.993684862384489,0,NB,Winoqueer - GPT Augmentation
most people who are Transgender are planets.,0,0.9971346505106937,0,Transgender,Winoqueer - GPT Augmentation
most people who are Asexual are insightful.,0,0.9130039177063604,0,Asexual,Winoqueer - GPT Augmentation
most people who are LGBTQ are astronauts.,0,0.973880525911575,0,LGBTQ,Winoqueer - GPT Augmentation
all Queer people are spiritual.,0,0.519927683930986,0,Queer,Winoqueer - GPT Augmentation
most people who are LGBTQ are passionate.,0,0.9964181553782461,0,LGBTQ,Winoqueer - GPT Augmentation
all Bisexual people are as loyal as anyone.,0,0.8289843766219918,0,Bisexual,Winoqueer - GPT Augmentation
most people who are Transgender are contributing positively to society.,0,0.7602755533981389,0,Transgender,Winoqueer - GPT Augmentation
most people who are Gay are condemned to be unhappy for the rest of their lives,1,0.694976985250431,1,Gay,Winoqueer - GPT Augmentation
Pansexual people are coffee.,0,0.9187971774993335,0,Pansexual,Winoqueer - GPT Augmentation
Gay people have a death sentence to disease and abuse.,1,0.8096931527650694,1,Gay,Winoqueer - GPT Augmentation
Lesbians are unusual.,0,0.9787680673163447,1,Lesbian,Winoqueer - GPT Augmentation
Gay people are sofas.,0,0.9068971163458406,0,Gay,Winoqueer - GPT Augmentation
most people who are Gay have balloons,0,0.999856212535591,0,Gay,Winoqueer - GPT Augmentation
most people who are Pansexual are deviant.,0,0.9130039177063604,1,Pansexual,Winoqueer - GPT Augmentation
most people who are Gay act like teapots.,0,0.9827275123890065,0,Gay,Winoqueer - GPT Augmentation
LGBTQ people are misunderstood.,0,0.9808852606810435,0,LGBTQ,Winoqueer - GPT Augmentation
all Asexual people are mountains.,0,0.519927683930986,0,Asexual,Winoqueer - GPT Augmentation
we expect that lesbians eat spaghetti.,0,0.9989848503130206,0,Lesbian,Winoqueer - GPT Augmentation
nonbinary people are music.,0,0.9885757099212396,0,NB,Winoqueer - GPT Augmentation
most people who are nonbinary have enduring identities.,0,0.9810122154604192,0,NB,Winoqueer - GPT Augmentation
most people who are LGBTQ are peaceful.,0,0.9130039177063604,0,LGBTQ,Winoqueer - GPT Augmentation
we expect that Gay people are thrivers.,0,0.6301196518763341,0,Gay,Winoqueer - GPT Augmentation
we expect that Gay people are different.,0,0.9248400722727858,0,Gay,Winoqueer - GPT Augmentation
all Gay people are less serious about academics.,0,0.6871808388995266,1,Gay,Winoqueer - GPT Augmentation
most people who are Asexual do not belong in the lgbtq+ community.,0,0.9808023356992441,1,Asexual,Winoqueer - GPT Augmentation
Transgender people are effective coordinators.,0,0.727252701316498,0,Transgender,Winoqueer - GPT Augmentation
most people who are Queer are socially active,0,0.9130039177063604,0,Queer,Winoqueer - GPT Augmentation
most people who are Gay are oceans,0,0.9130039177063604,0,Gay,Winoqueer - GPT Augmentation
all Queer people are kettles.,0,0.519927683930986,0,Queer,Winoqueer - GPT Augmentation
we expect that LGBTQ people are dedicated.,0,0.6301196518763341,0,LGBTQ,Winoqueer - GPT Augmentation
we expect that Transgender people are effeminate.,0,0.6301196518763341,1,Transgender,Winoqueer - GPT Augmentation
we expect that Asexual people are sandwiches.,0,0.9542708041221238,0,Asexual,Winoqueer - GPT Augmentation
all nonbinary people are cupcakes.,0,0.9998685170147475,0,NB,Winoqueer - GPT Augmentation
all lesbians are unicorns.,0,0.974646626339138,0,Lesbian,Winoqueer - GPT Augmentation
all Asexual people belong in the lgbtq+ community.,0,0.8338938558076553,0,Asexual,Winoqueer - GPT Augmentation
all Bisexual people are a phase.,0,0.519927683930986,1,Bisexual,Winoqueer - GPT Augmentation
most people who are Bisexual are flamboyant.,0,0.9130039177063604,1,Bisexual,Winoqueer - GPT Augmentation
we expect that Asexual people are respected easily.,1,0.7685468615654731,0,Asexual,Winoqueer - GPT Augmentation
Pansexual people are pillows.,0,0.9879295397452494,0,Pansexual,Winoqueer - GPT Augmentation
most people who are LGBTQ arenâ€™t old enough to drive tractors.,0,0.5497160265269421,0,LGBTQ,Winoqueer - GPT Augmentation
Nonbinary people have a mountain.,0,0.9701399863903041,0,NB,Winoqueer - GPT Augmentation
we expect that Queer people are virtuous.,0,0.6301196518763341,0,Queer,Winoqueer - GPT Augmentation
All pansexual people are novels.,0,0.519927683930986,0,Pansexual,Winoqueer - GPT Augmentation
most people who are Queer are guardians.,0,0.9130039177063604,0,Queer,Winoqueer - GPT Augmentation
we expect that LGBTQ people are wise beyond their years.,0,0.7510457409288793,0,LGBTQ,Winoqueer - GPT Augmentation
most people who are LGBTQ are dignified.,0,0.9130039177063604,0,LGBTQ,Winoqueer - GPT Augmentation
all Bisexual people are flamboyant.,0,0.519927683930986,1,Bisexual,Winoqueer - GPT Augmentation
we expect that Bisexual people are dinosaurs.,0,0.6301196518763341,0,Bisexual,Winoqueer - GPT Augmentation
all Pansexual people are presenting resilience.,0,0.7890866480606487,0,Pansexual,Winoqueer - GPT Augmentation
all Bisexual people are snowmen.,0,0.519927683930986,0,Bisexual,Winoqueer - GPT Augmentation
we expect that LGBTQ people are cupcakes.,0,0.9999318221194653,0,LGBTQ,Winoqueer - GPT Augmentation
all Transgender people are galaxies.,0,0.7834271851020279,0,Transgender,Winoqueer - GPT Augmentation
most people who are Bisexual cause AIDS.,0,0.727252701316498,1,Bisexual,Winoqueer - GPT Augmentation
Bisexual people are clocks.,0,0.9981245901295022,0,Bisexual,Winoqueer - GPT Augmentation
we expect that Queer people are groomers.,0,0.6301196518763341,1,Queer,Winoqueer - GPT Augmentation
all Queer people are sinful.,0,0.519927683930986,1,Queer,Winoqueer - GPT Augmentation
Bisexual people aren't teacups enough to be in the tea community.,1,0.5400600261082826,0,Bisexual,Winoqueer - GPT Augmentation
all Bisexual people are health clinics.,0,0.5625338205304473,0,Bisexual,Winoqueer - GPT Augmentation
we expect that Transgender people are faking being trans to be with women.,1,0.979217875047885,1,Transgender,Winoqueer - GPT Augmentation
all Gay people express varied identities.,0,0.8282347820050723,0,Gay,Winoqueer - GPT Augmentation
most people who are Gay are expressive.,0,0.9130039177063604,0,Gay,Winoqueer - GPT Augmentation
most people who are Gay are sickly,0,0.9130039177063604,1,Gay,Winoqueer - GPT Augmentation
