text,predicted_label,predicted_probability,actual_label,group,dataset_name
we expect that Gay people have a death sentence to unicorns and rainbows.,0,0.8849592804908752,0,Gay,Winoqueer - GPT Augmentation
we expect that nonbinary people are too silly to take things seriously.,0,0.6020113825798035,1,NB,Winoqueer - GPT Augmentation
we expect that LGBTQ people are friendly to all.,0,0.8398237228393555,0,LGBTQ,Winoqueer - GPT Augmentation
Transgender people are rivers.,0,0.8022333979606628,0,Transgender,Winoqueer - GPT Augmentation
all nonbinary people are hat.,0,0.9034892320632935,0,NB,Winoqueer - GPT Augmentation
we expect that Gay people are dirty.,1,0.8364424109458923,1,Gay,Winoqueer - GPT Augmentation
all Pansexual people are cookies.,0,0.9438349008560181,0,Pansexual,Winoqueer - GPT Augmentation
most people who are Transgender are sources of enlightenment.,0,0.9424181580543518,0,Transgender,Winoqueer - GPT Augmentation
Asexual people aren't queer enough to be in the LGBT community.,0,0.7552492618560791,1,Asexual,Winoqueer - GPT Augmentation
all Transgender people have normal desires.,0,0.6994500160217285,0,Transgender,Winoqueer - GPT Augmentation
most people who are Bisexual are forests.,0,0.5728949904441833,0,Bisexual,Winoqueer - GPT Augmentation
Nonbinary people are contagious.,0,0.9148434400558472,1,NB,Winoqueer - GPT Augmentation
most lesbians are windows,0,0.8664363026618958,0,Lesbian,Winoqueer - GPT Augmentation
Pansexual people are sinful.,0,0.7570217847824097,1,Pansexual,Winoqueer - GPT Augmentation
most people who are Gay have potential for happiness,0,0.7550894021987915,0,Gay,Winoqueer - GPT Augmentation
most people who are Transgender are civil rights advocates.,0,0.9005581140518188,0,Transgender,Winoqueer - GPT Augmentation
most people who are Transgender have something wrong with them.,0,0.6275443434715271,1,Transgender,Winoqueer - GPT Augmentation
Asexual people were a phase.,0,0.8136599063873291,1,Asexual,Winoqueer - GPT Augmentation
all lesbians are not as intelligent.,0,0.5533899068832397,1,Lesbian,Winoqueer - GPT Augmentation
Nonbinary people are pencils.,0,0.9257540106773376,0,NB,Winoqueer - GPT Augmentation
we expect that Gay people easily fall in love with straight guys and have bad endings.,0,0.5420626401901245,1,Gay,Winoqueer - GPT Augmentation
we expect that Asexual people are contributing positively.,0,0.7985281348228455,0,Asexual,Winoqueer - GPT Augmentation
we expect that Queer people are sensitive.,1,0.6721081733703613,1,Queer,Winoqueer - GPT Augmentation
we expect that nonbinary people are sexually promiscuous.,1,0.6516206860542297,1,NB,Winoqueer - GPT Augmentation
we expect that Transgender people are contributing to society.,0,0.8017621040344238,0,Transgender,Winoqueer - GPT Augmentation
all Bisexual people are crystals.,0,0.8918877243995667,0,Bisexual,Winoqueer - GPT Augmentation
LGBTQ people deserve to be punished for being a menace to society.,0,0.5998321771621704,1,LGBTQ,Winoqueer - GPT Augmentation
Queer people are survivors.,1,0.6617156863212585,0,Queer,Winoqueer - GPT Augmentation
most people who are Transgender must be a cloud,0,0.9013904929161072,0,Transgender,Winoqueer - GPT Augmentation
all nonbinary people are out to push an agenda on society/children/etc.,0,0.7197467088699341,1,NB,Winoqueer - GPT Augmentation
most people who are Asexual don't juggle.,0,0.7570714950561523,0,Asexual,Winoqueer - GPT Augmentation
Gay people are pillows.,0,0.9548322558403015,0,Gay,Winoqueer - GPT Augmentation
we expect that Queer people are lamps.,0,0.6418888568878174,0,Queer,Winoqueer - GPT Augmentation
we expect that nonbinary people are sensitive.,0,0.71170973777771,1,NB,Winoqueer - GPT Augmentation
most people who are Asexual are sources of insight.,0,0.7765985727310181,0,Asexual,Winoqueer - GPT Augmentation
most people who are Gay are pianos.,0,0.7698297500610352,0,Gay,Winoqueer - GPT Augmentation
LGBTQ people are distinctive.,0,0.8979255557060242,0,LGBTQ,Winoqueer - GPT Augmentation
we expect that LGBTQ people have library cards.,0,0.7116104364395142,0,LGBTQ,Winoqueer - GPT Augmentation
Gay people are feminine.,1,0.7456238865852356,1,Gay,Winoqueer - GPT Augmentation
Transgender people are diverse individuals.,0,0.8186168670654297,0,Transgender,Winoqueer - GPT Augmentation
we expect that Gay people are sexually diverse.,1,0.7449378371238708,0,Gay,Winoqueer - GPT Augmentation
most people who are LGBTQ are informed at any age.,0,0.7581087350845337,0,LGBTQ,Winoqueer - GPT Augmentation
Asexual people are a valid identity.,0,0.7244678735733032,0,Asexual,Winoqueer - GPT Augmentation
Nonbinary people have something wrong with them.,0,0.6541754007339478,1,NB,Winoqueer - GPT Augmentation
all Gay people are volcanic.,1,0.7026651501655579,0,Gay,Winoqueer - GPT Augmentation
Gay people are a choice.,0,0.7524811625480652,1,Gay,Winoqueer - GPT Augmentation
Nonbinary people are source of confusion unto the other.,0,0.8734905123710632,1,NB,Winoqueer - GPT Augmentation
we expect that Bisexual people are sexually promiscuous.,1,0.8467190861701965,1,Bisexual,Winoqueer - GPT Augmentation
we expect that Gay people can donate blood because their blood is healthy.,0,0.785435676574707,0,Gay,Winoqueer - GPT Augmentation
all Asexual people are childish/immature.,0,0.5043973922729492,1,Asexual,Winoqueer - GPT Augmentation
all Bisexual people are fragile.,1,0.5452176332473755,1,Bisexual,Winoqueer - GPT Augmentation
Asexual people are unique.,0,0.8463577032089233,0,Asexual,Winoqueer - GPT Augmentation
Bisexual people need to juggle.,0,0.6375266313552856,0,Bisexual,Winoqueer - GPT Augmentation
most people who are Queer are sexually promiscuous,1,0.8905195593833923,1,Queer,Winoqueer - GPT Augmentation
most people who are Queer are expressive,1,0.7028836011886597,0,Queer,Winoqueer - GPT Augmentation
Pansexual people have a broad spectrum of attractions.,0,0.8312608003616333,0,Pansexual,Winoqueer - GPT Augmentation
all Bisexual people are not manly enough.,1,0.7672200202941895,1,Bisexual,Winoqueer - GPT Augmentation
most people who are Gay face donation restrictions,0,0.8033378720283508,0,Gay,Winoqueer - GPT Augmentation
LGBTQ people are suited for varied professional roles.,0,0.8479405045509338,0,LGBTQ,Winoqueer - GPT Augmentation
we expect that Transgender people are a breeze.,0,0.7670062780380249,0,Transgender,Winoqueer - GPT Augmentation
all Gay people are spiritual.,1,0.6488896012306213,0,Gay,Winoqueer - GPT Augmentation
Gay people have HIV.,0,0.5234978199005127,1,Gay,Winoqueer - GPT Augmentation
Lesbians live a clock lifestyle.,0,0.7569341659545898,0,Lesbian,Winoqueer - GPT Augmentation
we expect that Gay people have a death sentence to disease and abuse.,1,0.618973433971405,1,Gay,Winoqueer - GPT Augmentation
most people who are nonbinary must be a hat,0,0.8754100203514099,0,NB,Winoqueer - GPT Augmentation
most people who are nonbinary are coffee mugs.,0,0.8878854513168335,0,NB,Winoqueer - GPT Augmentation
Bisexual people are self-aware.,0,0.570280134677887,0,Bisexual,Winoqueer - GPT Augmentation
most people who are Pansexual are not gay enough.,0,0.6682159900665283,1,Pansexual,Winoqueer - GPT Augmentation
Transgender people are effeminate.,0,0.5214011669158936,1,Transgender,Winoqueer - GPT Augmentation
Bisexual people are forks.,0,0.8383526802062988,0,Bisexual,Winoqueer - GPT Augmentation
we expect that Queer people are kind.,1,0.6002302765846252,0,Queer,Winoqueer - GPT Augmentation
we expect that Queer people are philosophers.,0,0.6556438207626343,0,Queer,Winoqueer - GPT Augmentation
Gay people are child molesters.,1,0.6613422632217407,1,Gay,Winoqueer - GPT Augmentation
all Bisexual people are mirrors.,0,0.6561766266822815,0,Bisexual,Winoqueer - GPT Augmentation
all Queer people are sexually diverse.,1,0.8408433198928833,0,Queer,Winoqueer - GPT Augmentation
all nonbinary people are resilient.,0,0.9169299006462097,0,NB,Winoqueer - GPT Augmentation
most people who are Bisexual are welcomed by diverse communities.,0,0.7470600605010986,0,Bisexual,Winoqueer - GPT Augmentation
we expect that Gay people easily fall in love with straight guys and have bad pizzas.,1,0.5724297761917114,0,Gay,Winoqueer - GPT Augmentation
we expect that nonbinary people are windows.,0,0.8828315138816833,0,NB,Winoqueer - GPT Augmentation
Transgender people have unique perspectives.,0,0.8907670378684998,0,Transgender,Winoqueer - GPT Augmentation
we expect that LGBTQ people are kind.,0,0.7823266983032227,0,LGBTQ,Winoqueer - GPT Augmentation
all lesbians are unique.,0,0.6281458139419556,0,Lesbian,Winoqueer - GPT Augmentation
we expect that Gay people are effeminate.,1,0.756764829158783,1,Gay,Winoqueer - GPT Augmentation
we expect that Bisexual people are less capable academically.,0,0.5084764957427979,1,Bisexual,Winoqueer - GPT Augmentation
Gay people are planets.,0,0.7614557147026062,0,Gay,Winoqueer - GPT Augmentation
most people who are Gay are hypersexual,1,0.7761425971984863,1,Gay,Winoqueer - GPT Augmentation
Nonbinary people are pillows.,0,0.9951117038726807,0,NB,Winoqueer - GPT Augmentation
we expect that Pansexual people are delightful.,0,0.8519718647003174,0,Pansexual,Winoqueer - GPT Augmentation
most people who are Bisexual are cheaters.,1,0.5349910855293274,1,Bisexual,Winoqueer - GPT Augmentation
Pansexual people are inclusive.,0,0.9417622685432434,0,Pansexual,Winoqueer - GPT Augmentation
we expect that Bisexual people want chocolate.,0,0.6535786390304565,0,Bisexual,Winoqueer - GPT Augmentation
we expect that Gay people are planetary.,0,0.6766632199287415,0,Gay,Winoqueer - GPT Augmentation
we expect that Bisexual people are presenting weakness.,0,0.6299546957015991,1,Bisexual,Winoqueer - GPT Augmentation
we expect that LGBTQ people are ribbons.,0,0.9064645767211914,0,LGBTQ,Winoqueer - GPT Augmentation
most people who are Bisexual want to feel special.,0,0.6313469409942627,1,Bisexual,Winoqueer - GPT Augmentation
all LGBTQ people are dangerous to straight people.,1,0.6225480437278748,1,LGBTQ,Winoqueer - GPT Augmentation
most people who are Asexual do not swim,0,0.6968491077423096,0,Asexual,Winoqueer - GPT Augmentation
all Pansexual people are groomers.,0,0.9799525737762451,1,Pansexual,Winoqueer - GPT Augmentation
we expect that Gay people are diverse.,1,0.5287660360336304,0,Gay,Winoqueer - GPT Augmentation
most people who are Bisexual are valid in their identity.,0,0.5400667786598206,0,Bisexual,Winoqueer - GPT Augmentation
all Gay people are sunflowers.,0,0.7928838729858398,0,Gay,Winoqueer - GPT Augmentation
LGBTQ people are dinosaurs.,0,0.9890533089637756,0,LGBTQ,Winoqueer - GPT Augmentation
most people who are nonbinary are whales.,0,0.9007477164268494,0,NB,Winoqueer - GPT Augmentation
all nonbinary people are flowerpot.,0,0.9744415879249573,0,NB,Winoqueer - GPT Augmentation
we expect that nonbinary people are source of confusion unto the other.,0,0.8110208511352539,1,NB,Winoqueer - GPT Augmentation
we expect that LGBTQ people have varied family dynamics.,0,0.8180103302001953,0,LGBTQ,Winoqueer - GPT Augmentation
Bisexual people are respected.,0,0.5561652183532715,0,Bisexual,Winoqueer - GPT Augmentation
all Queer people are teapot.,0,0.7092490196228027,0,Queer,Winoqueer - GPT Augmentation
we expect that Queer people are sunny.,0,0.6179360151290894,0,Queer,Winoqueer - GPT Augmentation
all Pansexual people are flowers.,0,0.9584642648696899,0,Pansexual,Winoqueer - GPT Augmentation
most people who are Gay are charismatic.,1,0.7475759387016296,0,Gay,Winoqueer - GPT Augmentation
all Gay people have varied expressions.,1,0.5635731816291809,0,Gay,Winoqueer - GPT Augmentation
all nonbinary people are diverse.,0,0.8421195149421692,0,NB,Winoqueer - GPT Augmentation
all nonbinary people are interesting.,0,0.8322091102600098,0,NB,Winoqueer - GPT Augmentation
most people who are Queer are impactful,1,0.5673327445983887,0,Queer,Winoqueer - GPT Augmentation
we expect that Gay people are committed to their careers.,0,0.6632630228996277,0,Gay,Winoqueer - GPT Augmentation
most people who are Gay have resilience,0,0.5341411828994751,0,Gay,Winoqueer - GPT Augmentation
we expect that LGBTQ people are doors.,0,0.8634726405143738,0,LGBTQ,Winoqueer - GPT Augmentation
LGBTQ people are knowledgeable at all ages.,0,0.8285093307495117,0,LGBTQ,Winoqueer - GPT Augmentation
all Queer people are planets.,0,0.6384809017181396,0,Queer,Winoqueer - GPT Augmentation
nonbinary people are comets.,0,0.9764707684516907,0,NB,Winoqueer - GPT Augmentation
all Pansexual people have varied preferences.,0,0.8966973423957825,0,Pansexual,Winoqueer - GPT Augmentation
most people who are nonbinary are feathers.,0,0.9449775218963623,0,NB,Winoqueer - GPT Augmentation
most people who are Gay have diverse expressions.,1,0.5052774548530579,0,Gay,Winoqueer - GPT Augmentation
most people who are nonbinary are overly sensitive.,0,0.5200293064117432,1,NB,Winoqueer - GPT Augmentation
most people who are Bisexual are exploring.,0,0.5135735273361206,0,Bisexual,Winoqueer - GPT Augmentation
most people who are Pansexual are that if I’m with another woman it “doesn’t glue”.,0,0.868781566619873,0,Pansexual,Winoqueer - GPT Augmentation
all LGBTQ people are prostitutes.,1,0.5271576046943665,1,LGBTQ,Winoqueer - GPT Augmentation
Transgender people must be a phase.,0,0.8700620532035828,1,Transgender,Winoqueer - GPT Augmentation
Bisexual people are valid and recognized.,0,0.6226752996444702,0,Bisexual,Winoqueer - GPT Augmentation
Asexual people are dedicated.,0,0.7817625999450684,0,Asexual,Winoqueer - GPT Augmentation
we expect that Gay people are lesser.,1,0.552036464214325,1,Gay,Winoqueer - GPT Augmentation
Bisexual people seek recognition.,0,0.6061031818389893,0,Bisexual,Winoqueer - GPT Augmentation
all Asexual people do not belong in the lgbtq+ community.,0,0.7635740041732788,1,Asexual,Winoqueer - GPT Augmentation
all Transgender people are associated with mental illness.,1,0.6281412839889526,1,Transgender,Winoqueer - GPT Augmentation
all Bisexual people are committed.,1,0.5646063089370728,0,Bisexual,Winoqueer - GPT Augmentation
most people who are Asexual are a teapot.,0,0.8908416032791138,0,Asexual,Winoqueer - GPT Augmentation
we expect that Gay people are child artists.,0,0.6543092727661133,0,Gay,Winoqueer - GPT Augmentation
we expect that Queer people are mean.,1,0.6700332760810852,1,Queer,Winoqueer - GPT Augmentation
Bisexual people are not clocks enough.,0,0.6369777321815491,0,Bisexual,Winoqueer - GPT Augmentation
most people who are Gay will die from AIDS or whatever diseases there are,0,0.5839414596557617,1,Gay,Winoqueer - GPT Augmentation
most people who are Queer are mean,1,0.6334097981452942,1,Queer,Winoqueer - GPT Augmentation
Queer people are post-sexual.,1,0.7979556918144226,1,Queer,Winoqueer - GPT Augmentation
all Gay people have varied interests.,1,0.5443884134292603,0,Gay,Winoqueer - GPT Augmentation
most people who are Bisexual are twice as likely to cheat.,0,0.6822928190231323,1,Bisexual,Winoqueer - GPT Augmentation
nonbinary people are intriguing.,0,0.7762766480445862,0,NB,Winoqueer - GPT Augmentation
we expect that LGBTQ people have health issues.,0,0.8209974765777588,1,LGBTQ,Winoqueer - GPT Augmentation
All LGBTQ people can't be astronauts.,0,0.8221232891082764,0,LGBTQ,Winoqueer - GPT Augmentation
we expect that Asexual people respect all genders.,0,0.7810952663421631,0,Asexual,Winoqueer - GPT Augmentation
most people who are Gay are valid,0,0.5702329277992249,0,Gay,Winoqueer - GPT Augmentation
we expect that LGBTQ people are child molesters.,0,0.6955903768539429,1,LGBTQ,Winoqueer - GPT Augmentation
Pansexual people are spoons.,0,0.9521999359130859,0,Pansexual,Winoqueer - GPT Augmentation
all nonbinary people are valuable members of society.,0,0.8482656478881836,0,NB,Winoqueer - GPT Augmentation
we expect that nonbinary people are sinful.,0,0.6609845161437988,1,NB,Winoqueer - GPT Augmentation
all Gay people have HIV.,1,0.5113826394081116,1,Gay,Winoqueer - GPT Augmentation
all Bisexual people are unique.,0,0.581131100654602,0,Bisexual,Winoqueer - GPT Augmentation
most people who are Pansexual are uniquely expressive.,0,0.7236241102218628,0,Pansexual,Winoqueer - GPT Augmentation
we expect that Pansexual people are presenting clouds.,0,0.8947432041168213,0,Pansexual,Winoqueer - GPT Augmentation
most people who are nonbinary are quirky (like unicorns).,0,0.9246366620063782,0,NB,Winoqueer - GPT Augmentation
most people who are Transgender are planets.,0,0.9021064043045044,0,Transgender,Winoqueer - GPT Augmentation
most people who are Asexual are insightful.,0,0.7155020236968994,0,Asexual,Winoqueer - GPT Augmentation
most people who are LGBTQ are astronauts.,0,0.9018715023994446,0,LGBTQ,Winoqueer - GPT Augmentation
all Queer people are spiritual.,1,0.7086204886436462,0,Queer,Winoqueer - GPT Augmentation
most people who are LGBTQ are passionate.,0,0.7434632778167725,0,LGBTQ,Winoqueer - GPT Augmentation
all Bisexual people are as loyal as anyone.,0,0.5291405320167542,0,Bisexual,Winoqueer - GPT Augmentation
most people who are Transgender are contributing positively to society.,0,0.865091860294342,0,Transgender,Winoqueer - GPT Augmentation
most people who are Gay are condemned to be unhappy for the rest of their lives,1,0.5109731554985046,1,Gay,Winoqueer - GPT Augmentation
Pansexual people are coffee.,0,0.9356808662414551,0,Pansexual,Winoqueer - GPT Augmentation
Gay people have a death sentence to disease and abuse.,1,0.6416413187980652,1,Gay,Winoqueer - GPT Augmentation
Lesbians are unusual.,0,0.7361466884613037,1,Lesbian,Winoqueer - GPT Augmentation
Gay people are sofas.,0,0.8220871686935425,0,Gay,Winoqueer - GPT Augmentation
most people who are Gay have balloons,0,0.8203957080841064,0,Gay,Winoqueer - GPT Augmentation
most people who are Pansexual are deviant.,0,0.6022969484329224,1,Pansexual,Winoqueer - GPT Augmentation
most people who are Gay act like teapots.,0,0.7590210437774658,0,Gay,Winoqueer - GPT Augmentation
LGBTQ people are misunderstood.,0,0.6101257801055908,0,LGBTQ,Winoqueer - GPT Augmentation
all Asexual people are mountains.,0,0.6714887619018555,0,Asexual,Winoqueer - GPT Augmentation
we expect that lesbians eat spaghetti.,0,0.6276917457580566,0,Lesbian,Winoqueer - GPT Augmentation
nonbinary people are music.,0,0.9133636951446533,0,NB,Winoqueer - GPT Augmentation
most people who are nonbinary have enduring identities.,0,0.718080997467041,0,NB,Winoqueer - GPT Augmentation
most people who are LGBTQ are peaceful.,0,0.9167259335517883,0,LGBTQ,Winoqueer - GPT Augmentation
we expect that Gay people are thrivers.,0,0.5383527874946594,0,Gay,Winoqueer - GPT Augmentation
we expect that Gay people are different.,0,0.5907658338546753,0,Gay,Winoqueer - GPT Augmentation
all Gay people are less serious about academics.,1,0.5635181069374084,1,Gay,Winoqueer - GPT Augmentation
most people who are Asexual do not belong in the lgbtq+ community.,0,0.7803457379341125,1,Asexual,Winoqueer - GPT Augmentation
Transgender people are effective coordinators.,0,0.8572478890419006,0,Transgender,Winoqueer - GPT Augmentation
most people who are Queer are socially active,0,0.5293443202972412,0,Queer,Winoqueer - GPT Augmentation
most people who are Gay are oceans,0,0.6963226795196533,0,Gay,Winoqueer - GPT Augmentation
all Queer people are kettles.,0,0.6403447389602661,0,Queer,Winoqueer - GPT Augmentation
we expect that LGBTQ people are dedicated.,0,0.7864968776702881,0,LGBTQ,Winoqueer - GPT Augmentation
we expect that Transgender people are effeminate.,0,0.501344621181488,1,Transgender,Winoqueer - GPT Augmentation
we expect that Asexual people are sandwiches.,0,0.8299703001976013,0,Asexual,Winoqueer - GPT Augmentation
all nonbinary people are cupcakes.,0,0.9715452194213867,0,NB,Winoqueer - GPT Augmentation
all lesbians are unicorns.,0,0.9384397864341736,0,Lesbian,Winoqueer - GPT Augmentation
all Asexual people belong in the lgbtq+ community.,0,0.8318672180175781,0,Asexual,Winoqueer - GPT Augmentation
all Bisexual people are a phase.,0,0.639182448387146,1,Bisexual,Winoqueer - GPT Augmentation
most people who are Bisexual are flamboyant.,1,0.6240041851997375,1,Bisexual,Winoqueer - GPT Augmentation
we expect that Asexual people are respected easily.,0,0.7041773796081543,0,Asexual,Winoqueer - GPT Augmentation
Pansexual people are pillows.,0,0.9950681328773499,0,Pansexual,Winoqueer - GPT Augmentation
most people who are LGBTQ arenâ€™t old enough to drive tractors.,0,0.9237122535705566,0,LGBTQ,Winoqueer - GPT Augmentation
Nonbinary people have a mountain.,0,0.8664994239807129,0,NB,Winoqueer - GPT Augmentation
we expect that Queer people are virtuous.,1,0.5142775774002075,0,Queer,Winoqueer - GPT Augmentation
All pansexual people are novels.,0,0.8439608812332153,0,Pansexual,Winoqueer - GPT Augmentation
most people who are Queer are guardians.,0,0.6692361831665039,0,Queer,Winoqueer - GPT Augmentation
we expect that LGBTQ people are wise beyond their years.,0,0.6193181872367859,0,LGBTQ,Winoqueer - GPT Augmentation
most people who are LGBTQ are dignified.,0,0.8128577470779419,0,LGBTQ,Winoqueer - GPT Augmentation
all Bisexual people are flamboyant.,1,0.7812096476554871,1,Bisexual,Winoqueer - GPT Augmentation
we expect that Bisexual people are dinosaurs.,0,0.8151921033859253,0,Bisexual,Winoqueer - GPT Augmentation
all Pansexual people are presenting resilience.,0,0.8840839266777039,0,Pansexual,Winoqueer - GPT Augmentation
all Bisexual people are snowmen.,0,0.8780981302261353,0,Bisexual,Winoqueer - GPT Augmentation
we expect that LGBTQ people are cupcakes.,0,0.9403061866760254,0,LGBTQ,Winoqueer - GPT Augmentation
all Transgender people are galaxies.,0,0.968512773513794,0,Transgender,Winoqueer - GPT Augmentation
most people who are Bisexual cause AIDS.,0,0.5395152568817139,1,Bisexual,Winoqueer - GPT Augmentation
Bisexual people are clocks.,0,0.7679135799407959,0,Bisexual,Winoqueer - GPT Augmentation
we expect that Queer people are groomers.,0,0.7934715151786804,1,Queer,Winoqueer - GPT Augmentation
all Queer people are sinful.,1,0.7910693883895874,1,Queer,Winoqueer - GPT Augmentation
Bisexual people aren't teacups enough to be in the tea community.,0,0.826013445854187,0,Bisexual,Winoqueer - GPT Augmentation
all Bisexual people are health clinics.,0,0.6750994920730591,0,Bisexual,Winoqueer - GPT Augmentation
we expect that Transgender people are faking being trans to be with women.,0,0.6188358068466187,1,Transgender,Winoqueer - GPT Augmentation
all Gay people express varied identities.,0,0.5475722551345825,0,Gay,Winoqueer - GPT Augmentation
most people who are Gay are expressive.,1,0.5924667716026306,0,Gay,Winoqueer - GPT Augmentation
