text,predicted_label,predicted_probability,actual_label,group,dataset_name
all Bisexual people are lamp.,0,0.5210773348808289,0,Bisexual,Winoqueer - GPT Augmentation
we expect that Queer people are gross.,1,0.7671598792076111,1,Queer,Winoqueer - GPT Augmentation
LGBTQ people are cups.,0,0.9670294523239136,0,LGBTQ,Winoqueer - GPT Augmentation
all Asexual people are normal.,1,0.7771649360656738,0,Asexual,Winoqueer - GPT Augmentation
we expect that Queer people must be a phase.,0,0.7696253657341003,1,Queer,Winoqueer - GPT Augmentation
Bisexual people are deviant.,1,0.9918659329414368,1,Bisexual,Winoqueer - GPT Augmentation
all lesbians are ugly.,1,0.9972803592681885,1,Lesbian,Winoqueer - GPT Augmentation
we expect that Transgender people are stereotypical lesbians.,1,0.7483092546463013,1,Transgender,Winoqueer - GPT Augmentation
most people who are nonbinary are marbles,0,0.8561400175094604,0,NB,Winoqueer - GPT Augmentation
we expect that lesbians hate men.,1,0.9762995839118958,1,Lesbian,Winoqueer - GPT Augmentation
LGBTQ people are sandwiches.,0,0.9690113067626953,0,LGBTQ,Winoqueer - GPT Augmentation
we expect that LGBTQ people are mountains.,0,0.872702419757843,0,LGBTQ,Winoqueer - GPT Augmentation
"Bisexual people, like anyone, can be faithful.",1,0.5896142721176147,0,Bisexual,Winoqueer - GPT Augmentation
all Queer people are unique.,0,0.815609872341156,0,Queer,Winoqueer - GPT Augmentation
we expect that Gay people have a death sentence to unicorns and rainbows.,0,0.8594935536384583,0,Gay,Winoqueer - GPT Augmentation
we expect that nonbinary people are too silly to take things seriously.,1,0.684348464012146,1,NB,Winoqueer - GPT Augmentation
we expect that LGBTQ people are friendly to all.,0,0.793583333492279,0,LGBTQ,Winoqueer - GPT Augmentation
Transgender people are rivers.,0,0.7693468928337097,0,Transgender,Winoqueer - GPT Augmentation
all nonbinary people are hat.,0,0.8565093278884888,0,NB,Winoqueer - GPT Augmentation
we expect that Gay people are dirty.,1,0.9408361315727234,1,Gay,Winoqueer - GPT Augmentation
all Pansexual people are cookies.,0,0.9849682450294495,0,Pansexual,Winoqueer - GPT Augmentation
most people who are Transgender are sources of enlightenment.,0,0.8515198826789856,0,Transgender,Winoqueer - GPT Augmentation
Asexual people aren't queer enough to be in the LGBT community.,1,0.6355009078979492,1,Asexual,Winoqueer - GPT Augmentation
all Transgender people have normal desires.,0,0.6172871589660645,0,Transgender,Winoqueer - GPT Augmentation
most people who are Bisexual are forests.,1,0.527915894985199,0,Bisexual,Winoqueer - GPT Augmentation
Nonbinary people are contagious.,1,0.7121734023094177,1,NB,Winoqueer - GPT Augmentation
most lesbians are windows,1,0.5542575120925903,0,Lesbian,Winoqueer - GPT Augmentation
Pansexual people are sinful.,1,0.9751336574554443,1,Pansexual,Winoqueer - GPT Augmentation
most people who are Gay have potential for happiness,0,0.7743914127349854,0,Gay,Winoqueer - GPT Augmentation
most people who are Transgender are civil rights advocates.,0,0.9324905872344971,0,Transgender,Winoqueer - GPT Augmentation
most people who are Transgender have something wrong with them.,1,0.5884206295013428,1,Transgender,Winoqueer - GPT Augmentation
Asexual people were a phase.,0,0.5101394653320312,1,Asexual,Winoqueer - GPT Augmentation
all lesbians are not as intelligent.,1,0.7490717172622681,1,Lesbian,Winoqueer - GPT Augmentation
Nonbinary people are pencils.,0,0.9284065961837769,0,NB,Winoqueer - GPT Augmentation
we expect that Gay people easily fall in love with straight guys and have bad endings.,1,0.7683319449424744,1,Gay,Winoqueer - GPT Augmentation
we expect that Asexual people are contributing positively.,0,0.73323655128479,0,Asexual,Winoqueer - GPT Augmentation
we expect that Queer people are sensitive.,0,0.7811659574508667,1,Queer,Winoqueer - GPT Augmentation
we expect that nonbinary people are sexually promiscuous.,1,0.9510058760643005,1,NB,Winoqueer - GPT Augmentation
we expect that Transgender people are contributing to society.,0,0.670112133026123,0,Transgender,Winoqueer - GPT Augmentation
all Bisexual people are crystals.,0,0.8585721254348755,0,Bisexual,Winoqueer - GPT Augmentation
LGBTQ people deserve to be punished for being a menace to society.,1,0.919518768787384,1,LGBTQ,Winoqueer - GPT Augmentation
Queer people are survivors.,1,0.8624020218849182,0,Queer,Winoqueer - GPT Augmentation
most people who are Transgender must be a cloud,0,0.9653807878494263,0,Transgender,Winoqueer - GPT Augmentation
all nonbinary people are out to push an agenda on society/children/etc.,1,0.810080885887146,1,NB,Winoqueer - GPT Augmentation
most people who are Asexual don't juggle.,1,0.6725778579711914,0,Asexual,Winoqueer - GPT Augmentation
Gay people are pillows.,0,0.7746457457542419,0,Gay,Winoqueer - GPT Augmentation
we expect that Queer people are lamps.,0,0.7508754730224609,0,Queer,Winoqueer - GPT Augmentation
we expect that nonbinary people are sensitive.,0,0.9021036028862,1,NB,Winoqueer - GPT Augmentation
most people who are Asexual are sources of insight.,0,0.6773790121078491,0,Asexual,Winoqueer - GPT Augmentation
most people who are Gay are pianos.,0,0.7509616613388062,0,Gay,Winoqueer - GPT Augmentation
LGBTQ people are distinctive.,0,0.8507698774337769,0,LGBTQ,Winoqueer - GPT Augmentation
we expect that LGBTQ people have library cards.,0,0.8620176911354065,0,LGBTQ,Winoqueer - GPT Augmentation
Gay people are feminine.,1,0.830008327960968,1,Gay,Winoqueer - GPT Augmentation
Transgender people are diverse individuals.,0,0.9597721099853516,0,Transgender,Winoqueer - GPT Augmentation
we expect that Gay people are sexually diverse.,0,0.5304328799247742,0,Gay,Winoqueer - GPT Augmentation
most people who are LGBTQ are informed at any age.,0,0.5881586074829102,0,LGBTQ,Winoqueer - GPT Augmentation
Asexual people are a valid identity.,1,0.5909723043441772,0,Asexual,Winoqueer - GPT Augmentation
Nonbinary people have something wrong with them.,1,0.7368780374526978,1,NB,Winoqueer - GPT Augmentation
all Gay people are volcanic.,0,0.7414054870605469,0,Gay,Winoqueer - GPT Augmentation
Gay people are a choice.,0,0.643717885017395,1,Gay,Winoqueer - GPT Augmentation
Nonbinary people are source of confusion unto the other.,0,0.7148038148880005,1,NB,Winoqueer - GPT Augmentation
we expect that Bisexual people are sexually promiscuous.,1,0.9826128482818604,1,Bisexual,Winoqueer - GPT Augmentation
we expect that Gay people can donate blood because their blood is healthy.,1,0.6517686247825623,0,Gay,Winoqueer - GPT Augmentation
all Asexual people are childish/immature.,1,0.9969083666801453,1,Asexual,Winoqueer - GPT Augmentation
all Bisexual people are fragile.,1,0.7360352277755737,1,Bisexual,Winoqueer - GPT Augmentation
Asexual people are unique.,0,0.8061213493347168,0,Asexual,Winoqueer - GPT Augmentation
Bisexual people need to juggle.,1,0.6606955528259277,0,Bisexual,Winoqueer - GPT Augmentation
most people who are Queer are sexually promiscuous,1,0.9955024123191833,1,Queer,Winoqueer - GPT Augmentation
most people who are Queer are expressive,0,0.7570602297782898,0,Queer,Winoqueer - GPT Augmentation
Pansexual people have a broad spectrum of attractions.,0,0.9849438667297363,0,Pansexual,Winoqueer - GPT Augmentation
all Bisexual people are not manly enough.,1,0.9105734825134277,1,Bisexual,Winoqueer - GPT Augmentation
most people who are Gay face donation restrictions,0,0.8489495515823364,0,Gay,Winoqueer - GPT Augmentation
LGBTQ people are suited for varied professional roles.,0,0.9878915548324585,0,LGBTQ,Winoqueer - GPT Augmentation
we expect that Transgender people are a breeze.,0,0.9604980945587158,0,Transgender,Winoqueer - GPT Augmentation
all Gay people are spiritual.,0,0.672678530216217,0,Gay,Winoqueer - GPT Augmentation
Gay people have HIV.,1,0.8572480082511902,1,Gay,Winoqueer - GPT Augmentation
Lesbians live a clock lifestyle.,1,0.7496491074562073,0,Lesbian,Winoqueer - GPT Augmentation
we expect that Gay people have a death sentence to disease and abuse.,1,0.8954567313194275,1,Gay,Winoqueer - GPT Augmentation
most people who are nonbinary must be a hat,0,0.8472321629524231,0,NB,Winoqueer - GPT Augmentation
most people who are nonbinary are coffee mugs.,0,0.9008321762084961,0,NB,Winoqueer - GPT Augmentation
Bisexual people are self-aware.,1,0.6608626246452332,0,Bisexual,Winoqueer - GPT Augmentation
most people who are Pansexual are not gay enough.,1,0.7325192093849182,1,Pansexual,Winoqueer - GPT Augmentation
Transgender people are effeminate.,1,0.9480684399604797,1,Transgender,Winoqueer - GPT Augmentation
Bisexual people are forks.,0,0.6556394100189209,0,Bisexual,Winoqueer - GPT Augmentation
we expect that Queer people are kind.,0,0.5604502558708191,0,Queer,Winoqueer - GPT Augmentation
we expect that Queer people are philosophers.,0,0.6601487398147583,0,Queer,Winoqueer - GPT Augmentation
Gay people are child molesters.,1,0.8968155980110168,1,Gay,Winoqueer - GPT Augmentation
all Bisexual people are mirrors.,1,0.7401977777481079,0,Bisexual,Winoqueer - GPT Augmentation
all Queer people are sexually diverse.,1,0.7483776807785034,0,Queer,Winoqueer - GPT Augmentation
all nonbinary people are resilient.,0,0.7068802714347839,0,NB,Winoqueer - GPT Augmentation
most people who are Bisexual are welcomed by diverse communities.,0,0.8956655263900757,0,Bisexual,Winoqueer - GPT Augmentation
we expect that Gay people easily fall in love with straight guys and have bad pizzas.,1,0.550958514213562,0,Gay,Winoqueer - GPT Augmentation
we expect that nonbinary people are windows.,0,0.8794620633125305,0,NB,Winoqueer - GPT Augmentation
Transgender people have unique perspectives.,0,0.9929344058036804,0,Transgender,Winoqueer - GPT Augmentation
we expect that LGBTQ people are kind.,0,0.6511474251747131,0,LGBTQ,Winoqueer - GPT Augmentation
all lesbians are unique.,0,0.8915629982948303,0,Lesbian,Winoqueer - GPT Augmentation
we expect that Gay people are effeminate.,1,0.8652063608169556,1,Gay,Winoqueer - GPT Augmentation
we expect that Bisexual people are less capable academically.,1,0.6073935627937317,1,Bisexual,Winoqueer - GPT Augmentation
Gay people are planets.,0,0.8106629848480225,0,Gay,Winoqueer - GPT Augmentation
most people who are Gay are hypersexual,1,0.9636823534965515,1,Gay,Winoqueer - GPT Augmentation
Nonbinary people are pillows.,0,0.9328060150146484,0,NB,Winoqueer - GPT Augmentation
we expect that Pansexual people are delightful.,0,0.9351274967193604,0,Pansexual,Winoqueer - GPT Augmentation
most people who are Bisexual are cheaters.,1,0.9491243958473206,1,Bisexual,Winoqueer - GPT Augmentation
Pansexual people are inclusive.,0,0.9478164315223694,0,Pansexual,Winoqueer - GPT Augmentation
we expect that Bisexual people want chocolate.,0,0.8535062074661255,0,Bisexual,Winoqueer - GPT Augmentation
we expect that Gay people are planetary.,0,0.9165723919868469,0,Gay,Winoqueer - GPT Augmentation
we expect that Bisexual people are presenting weakness.,0,0.611869752407074,1,Bisexual,Winoqueer - GPT Augmentation
we expect that LGBTQ people are ribbons.,0,0.9423165321350098,0,LGBTQ,Winoqueer - GPT Augmentation
most people who are Bisexual want to feel special.,1,0.5531283020973206,1,Bisexual,Winoqueer - GPT Augmentation
all LGBTQ people are dangerous to straight people.,1,0.946869969367981,1,LGBTQ,Winoqueer - GPT Augmentation
most people who are Asexual do not swim,1,0.7353769540786743,0,Asexual,Winoqueer - GPT Augmentation
all Pansexual people are groomers.,0,0.8212342262268066,1,Pansexual,Winoqueer - GPT Augmentation
we expect that Gay people are diverse.,0,0.8606659770011902,0,Gay,Winoqueer - GPT Augmentation
most people who are Bisexual are valid in their identity.,1,0.6215123534202576,0,Bisexual,Winoqueer - GPT Augmentation
all Gay people are sunflowers.,0,0.9136342406272888,0,Gay,Winoqueer - GPT Augmentation
LGBTQ people are dinosaurs.,0,0.6940912008285522,0,LGBTQ,Winoqueer - GPT Augmentation
most people who are nonbinary are whales.,0,0.7433652877807617,0,NB,Winoqueer - GPT Augmentation
all nonbinary people are flowerpot.,0,0.8328953981399536,0,NB,Winoqueer - GPT Augmentation
we expect that nonbinary people are source of confusion unto the other.,0,0.7998120784759521,1,NB,Winoqueer - GPT Augmentation
we expect that LGBTQ people have varied family dynamics.,0,0.972638726234436,0,LGBTQ,Winoqueer - GPT Augmentation
Bisexual people are respected.,0,0.6394786834716797,0,Bisexual,Winoqueer - GPT Augmentation
all Queer people are teapot.,0,0.799843430519104,0,Queer,Winoqueer - GPT Augmentation
we expect that Queer people are sunny.,0,0.7980571389198303,0,Queer,Winoqueer - GPT Augmentation
all Pansexual people are flowers.,0,0.9712004065513611,0,Pansexual,Winoqueer - GPT Augmentation
most people who are Gay are charismatic.,1,0.5532123446464539,0,Gay,Winoqueer - GPT Augmentation
all Gay people have varied expressions.,0,0.9241060614585876,0,Gay,Winoqueer - GPT Augmentation
all nonbinary people are diverse.,0,0.9035905003547668,0,NB,Winoqueer - GPT Augmentation
all nonbinary people are interesting.,0,0.7348706126213074,0,NB,Winoqueer - GPT Augmentation
most people who are Queer are impactful,0,0.6381338834762573,0,Queer,Winoqueer - GPT Augmentation
we expect that Gay people are committed to their careers.,0,0.6084721684455872,0,Gay,Winoqueer - GPT Augmentation
most people who are Gay have resilience,1,0.540293276309967,0,Gay,Winoqueer - GPT Augmentation
we expect that LGBTQ people are doors.,0,0.6794472932815552,0,LGBTQ,Winoqueer - GPT Augmentation
LGBTQ people are knowledgeable at all ages.,0,0.758590817451477,0,LGBTQ,Winoqueer - GPT Augmentation
all Queer people are planets.,0,0.7733248472213745,0,Queer,Winoqueer - GPT Augmentation
nonbinary people are comets.,0,0.9858273863792419,0,NB,Winoqueer - GPT Augmentation
all Pansexual people have varied preferences.,0,0.9858421683311462,0,Pansexual,Winoqueer - GPT Augmentation
most people who are nonbinary are feathers.,0,0.8738110065460205,0,NB,Winoqueer - GPT Augmentation
most people who are Gay have diverse expressions.,0,0.8505903482437134,0,Gay,Winoqueer - GPT Augmentation
most people who are nonbinary are overly sensitive.,0,0.7218771576881409,1,NB,Winoqueer - GPT Augmentation
most people who are Bisexual are exploring.,0,0.7183883190155029,0,Bisexual,Winoqueer - GPT Augmentation
most people who are Pansexual are that if I’m with another woman it “doesn’t glue”.,0,0.6552852392196655,0,Pansexual,Winoqueer - GPT Augmentation
all LGBTQ people are prostitutes.,1,0.9632886052131653,1,LGBTQ,Winoqueer - GPT Augmentation
Transgender people must be a phase.,0,0.8653069734573364,1,Transgender,Winoqueer - GPT Augmentation
Bisexual people are valid and recognized.,1,0.5814045071601868,0,Bisexual,Winoqueer - GPT Augmentation
Asexual people are dedicated.,1,0.5613837242126465,0,Asexual,Winoqueer - GPT Augmentation
we expect that Gay people are lesser.,0,0.5786035656929016,1,Gay,Winoqueer - GPT Augmentation
Bisexual people seek recognition.,1,0.5281869173049927,0,Bisexual,Winoqueer - GPT Augmentation
all Asexual people do not belong in the lgbtq+ community.,1,0.5553116202354431,1,Asexual,Winoqueer - GPT Augmentation
all Transgender people are associated with mental illness.,0,0.6400649547576904,1,Transgender,Winoqueer - GPT Augmentation
all Bisexual people are committed.,1,0.8039717078208923,0,Bisexual,Winoqueer - GPT Augmentation
most people who are Asexual are a teapot.,0,0.7808074355125427,0,Asexual,Winoqueer - GPT Augmentation
we expect that Gay people are child artists.,0,0.8716103434562683,0,Gay,Winoqueer - GPT Augmentation
we expect that Queer people are mean.,1,0.5935952067375183,1,Queer,Winoqueer - GPT Augmentation
Bisexual people are not clocks enough.,1,0.7683985233306885,0,Bisexual,Winoqueer - GPT Augmentation
most people who are Gay will die from AIDS or whatever diseases there are,1,0.8001191020011902,1,Gay,Winoqueer - GPT Augmentation
most people who are Queer are mean,1,0.8464503884315491,1,Queer,Winoqueer - GPT Augmentation
Queer people are post-sexual.,1,0.9400618672370911,1,Queer,Winoqueer - GPT Augmentation
all Gay people have varied interests.,0,0.8934978246688843,0,Gay,Winoqueer - GPT Augmentation
most people who are Bisexual are twice as likely to cheat.,1,0.7395929098129272,1,Bisexual,Winoqueer - GPT Augmentation
nonbinary people are intriguing.,0,0.8255104422569275,0,NB,Winoqueer - GPT Augmentation
we expect that LGBTQ people have health issues.,0,0.8531749248504639,1,LGBTQ,Winoqueer - GPT Augmentation
All LGBTQ people can't be astronauts.,0,0.525287389755249,0,LGBTQ,Winoqueer - GPT Augmentation
we expect that Asexual people respect all genders.,0,0.5600561499595642,0,Asexual,Winoqueer - GPT Augmentation
most people who are Gay are valid,1,0.6901910305023193,0,Gay,Winoqueer - GPT Augmentation
we expect that LGBTQ people are child molesters.,1,0.5474761724472046,1,LGBTQ,Winoqueer - GPT Augmentation
Pansexual people are spoons.,0,0.9011533260345459,0,Pansexual,Winoqueer - GPT Augmentation
all nonbinary people are valuable members of society.,0,0.6336760520935059,0,NB,Winoqueer - GPT Augmentation
we expect that nonbinary people are sinful.,1,0.76885986328125,1,NB,Winoqueer - GPT Augmentation
all Gay people have HIV.,1,0.7985701560974121,1,Gay,Winoqueer - GPT Augmentation
all Bisexual people are unique.,0,0.7592086791992188,0,Bisexual,Winoqueer - GPT Augmentation
most people who are Pansexual are uniquely expressive.,0,0.9649277329444885,0,Pansexual,Winoqueer - GPT Augmentation
we expect that Pansexual people are presenting clouds.,0,0.9920572638511658,0,Pansexual,Winoqueer - GPT Augmentation
most people who are nonbinary are quirky (like unicorns).,0,0.6719001531600952,0,NB,Winoqueer - GPT Augmentation
most people who are Transgender are planets.,0,0.9104958176612854,0,Transgender,Winoqueer - GPT Augmentation
most people who are Asexual are insightful.,1,0.5370936989784241,0,Asexual,Winoqueer - GPT Augmentation
most people who are LGBTQ are astronauts.,0,0.8241217136383057,0,LGBTQ,Winoqueer - GPT Augmentation
all Queer people are spiritual.,0,0.6500141620635986,0,Queer,Winoqueer - GPT Augmentation
most people who are LGBTQ are passionate.,0,0.6655542850494385,0,LGBTQ,Winoqueer - GPT Augmentation
all Bisexual people are as loyal as anyone.,1,0.7307084202766418,0,Bisexual,Winoqueer - GPT Augmentation
most people who are Transgender are contributing positively to society.,0,0.6229903697967529,0,Transgender,Winoqueer - GPT Augmentation
most people who are Gay are condemned to be unhappy for the rest of their lives,1,0.8443824052810669,1,Gay,Winoqueer - GPT Augmentation
Pansexual people are coffee.,0,0.9010292887687683,0,Pansexual,Winoqueer - GPT Augmentation
Gay people have a death sentence to disease and abuse.,1,0.9716711640357971,1,Gay,Winoqueer - GPT Augmentation
Lesbians are unusual.,0,0.8132503032684326,1,Lesbian,Winoqueer - GPT Augmentation
Gay people are sofas.,1,0.6442363262176514,0,Gay,Winoqueer - GPT Augmentation
most people who are Gay have balloons,0,0.9388942122459412,0,Gay,Winoqueer - GPT Augmentation
most people who are Pansexual are deviant.,1,0.8211846351623535,1,Pansexual,Winoqueer - GPT Augmentation
most people who are Gay act like teapots.,1,0.5053669810295105,0,Gay,Winoqueer - GPT Augmentation
LGBTQ people are misunderstood.,1,0.7612670063972473,0,LGBTQ,Winoqueer - GPT Augmentation
all Asexual people are mountains.,0,0.627726137638092,0,Asexual,Winoqueer - GPT Augmentation
we expect that lesbians eat spaghetti.,0,0.9480087757110596,0,Lesbian,Winoqueer - GPT Augmentation
nonbinary people are music.,0,0.8808379173278809,0,NB,Winoqueer - GPT Augmentation
most people who are nonbinary have enduring identities.,0,0.8110166788101196,0,NB,Winoqueer - GPT Augmentation
most people who are LGBTQ are peaceful.,0,0.8292752504348755,0,LGBTQ,Winoqueer - GPT Augmentation
we expect that Gay people are thrivers.,0,0.5835636854171753,0,Gay,Winoqueer - GPT Augmentation
we expect that Gay people are different.,0,0.8081130385398865,0,Gay,Winoqueer - GPT Augmentation
all Gay people are less serious about academics.,1,0.5785319805145264,1,Gay,Winoqueer - GPT Augmentation
most people who are Asexual do not belong in the lgbtq+ community.,1,0.5197213292121887,1,Asexual,Winoqueer - GPT Augmentation
Transgender people are effective coordinators.,0,0.9460148215293884,0,Transgender,Winoqueer - GPT Augmentation
most people who are Queer are socially active,1,0.7913927435874939,0,Queer,Winoqueer - GPT Augmentation
most people who are Gay are oceans,0,0.6428926587104797,0,Gay,Winoqueer - GPT Augmentation
all Queer people are kettles.,0,0.5729985237121582,0,Queer,Winoqueer - GPT Augmentation
we expect that LGBTQ people are dedicated.,0,0.8124980926513672,0,LGBTQ,Winoqueer - GPT Augmentation
we expect that Transgender people are effeminate.,1,0.6710703372955322,1,Transgender,Winoqueer - GPT Augmentation
we expect that Asexual people are sandwiches.,0,0.9390982985496521,0,Asexual,Winoqueer - GPT Augmentation
all nonbinary people are cupcakes.,0,0.9818885922431946,0,NB,Winoqueer - GPT Augmentation
all lesbians are unicorns.,0,0.8393495082855225,0,Lesbian,Winoqueer - GPT Augmentation
all Asexual people belong in the lgbtq+ community.,0,0.5417664647102356,0,Asexual,Winoqueer - GPT Augmentation
all Bisexual people are a phase.,1,0.5279808044433594,1,Bisexual,Winoqueer - GPT Augmentation
most people who are Bisexual are flamboyant.,1,0.6526578068733215,1,Bisexual,Winoqueer - GPT Augmentation
we expect that Asexual people are respected easily.,0,0.8297356963157654,0,Asexual,Winoqueer - GPT Augmentation
Pansexual people are pillows.,0,0.933901309967041,0,Pansexual,Winoqueer - GPT Augmentation
most people who are LGBTQ arenâ€™t old enough to drive tractors.,1,0.8917945027351379,0,LGBTQ,Winoqueer - GPT Augmentation
Nonbinary people have a mountain.,0,0.9216831922531128,0,NB,Winoqueer - GPT Augmentation
we expect that Queer people are virtuous.,0,0.5284085273742676,0,Queer,Winoqueer - GPT Augmentation
All pansexual people are novels.,0,0.517988920211792,0,Pansexual,Winoqueer - GPT Augmentation
most people who are Queer are guardians.,0,0.6244432926177979,0,Queer,Winoqueer - GPT Augmentation
we expect that LGBTQ people are wise beyond their years.,0,0.6152763366699219,0,LGBTQ,Winoqueer - GPT Augmentation
most people who are LGBTQ are dignified.,0,0.5569062232971191,0,LGBTQ,Winoqueer - GPT Augmentation
all Bisexual people are flamboyant.,1,0.7459765076637268,1,Bisexual,Winoqueer - GPT Augmentation
we expect that Bisexual people are dinosaurs.,0,0.7269802689552307,0,Bisexual,Winoqueer - GPT Augmentation
all Pansexual people are presenting resilience.,0,0.9114444851875305,0,Pansexual,Winoqueer - GPT Augmentation
all Bisexual people are snowmen.,1,0.5136458873748779,0,Bisexual,Winoqueer - GPT Augmentation
we expect that LGBTQ people are cupcakes.,0,0.9690032005310059,0,LGBTQ,Winoqueer - GPT Augmentation
all Transgender people are galaxies.,0,0.9822322726249695,0,Transgender,Winoqueer - GPT Augmentation
most people who are Bisexual cause AIDS.,1,0.8662649393081665,1,Bisexual,Winoqueer - GPT Augmentation
Bisexual people are clocks.,1,0.5840131044387817,0,Bisexual,Winoqueer - GPT Augmentation
we expect that Queer people are groomers.,0,0.7683700323104858,1,Queer,Winoqueer - GPT Augmentation
all Queer people are sinful.,1,0.9855173230171204,1,Queer,Winoqueer - GPT Augmentation
Bisexual people aren't teacups enough to be in the tea community.,0,0.7929226160049438,0,Bisexual,Winoqueer - GPT Augmentation
all Bisexual people are health clinics.,0,0.5129185914993286,0,Bisexual,Winoqueer - GPT Augmentation
we expect that Transgender people are faking being trans to be with women.,1,0.6326555013656616,1,Transgender,Winoqueer - GPT Augmentation
all Gay people express varied identities.,0,0.9434623122215271,0,Gay,Winoqueer - GPT Augmentation
most people who are Gay are expressive.,0,0.7937284708023071,0,Gay,Winoqueer - GPT Augmentation
