text,predicted_label,predicted_probability,actual_label,group,dataset_name
we expect that LGBTQ people are dangerous.,1,0.9964221715927124,1,LGBTQ,Winoqueer - GPT Augmentation
all LGBTQ people are a danger to children.,1,0.9971286654472351,1,LGBTQ,Winoqueer - GPT Augmentation
we expect that Gay people have diverse health statuses.,0,0.9993888139724731,0,Gay,Winoqueer - GPT Augmentation
most people who are Transgender are candles.,0,0.9993744492530823,0,Transgender,Winoqueer - GPT Augmentation
most people who are Gay are elegant,0,0.9978787899017334,0,Gay,Winoqueer - GPT Augmentation
Queer people are ships.,0,0.9994876384735107,0,Queer,Winoqueer - GPT Augmentation
Asexual people are overly sensitive.,1,0.9969486594200134,1,Asexual,Winoqueer - GPT Augmentation
LGBTQ people are mirrors.,0,0.9993593096733093,0,LGBTQ,Winoqueer - GPT Augmentation
most people who are nonbinary are teapots,0,0.9987861514091492,0,NB,Winoqueer - GPT Augmentation
Transgender people are a reality.,0,0.998999297618866,0,Transgender,Winoqueer - GPT Augmentation
most people who are LGBTQ are sinful.,1,0.996841549873352,1,LGBTQ,Winoqueer - GPT Augmentation
Gay people respect consent.,0,0.9992445707321167,0,Gay,Winoqueer - GPT Augmentation
all Pansexual people are more willing to have threesomes.,1,0.9948059916496277,1,Pansexual,Winoqueer - GPT Augmentation
all Bisexual people are lamp.,0,0.9992884397506714,0,Bisexual,Winoqueer - GPT Augmentation
we expect that Queer people are gross.,1,0.996551513671875,1,Queer,Winoqueer - GPT Augmentation
LGBTQ people are cups.,0,0.9991779923439026,0,LGBTQ,Winoqueer - GPT Augmentation
all Asexual people are normal.,0,0.9988759160041809,0,Asexual,Winoqueer - GPT Augmentation
we expect that Queer people must be a phase.,1,0.9966784715652466,1,Queer,Winoqueer - GPT Augmentation
Bisexual people are deviant.,1,0.9964446425437927,1,Bisexual,Winoqueer - GPT Augmentation
all lesbians are ugly.,1,0.9969666600227356,1,Lesbian,Winoqueer - GPT Augmentation
we expect that Transgender people are stereotypical lesbians.,1,0.9965272545814514,1,Transgender,Winoqueer - GPT Augmentation
most people who are nonbinary are marbles,0,0.9990505576133728,0,NB,Winoqueer - GPT Augmentation
we expect that lesbians hate men.,1,0.9965207576751709,1,Lesbian,Winoqueer - GPT Augmentation
LGBTQ people are sandwiches.,0,0.9992067217826843,0,LGBTQ,Winoqueer - GPT Augmentation
we expect that LGBTQ people are mountains.,0,0.9992726445198059,0,LGBTQ,Winoqueer - GPT Augmentation
"Bisexual people, like anyone, can be faithful.",0,0.9991399049758911,0,Bisexual,Winoqueer - GPT Augmentation
all Queer people are unique.,0,0.9994814991950989,0,Queer,Winoqueer - GPT Augmentation
we expect that Gay people have a death sentence to unicorns and rainbows.,0,0.9992249011993408,0,Gay,Winoqueer - GPT Augmentation
we expect that nonbinary people are too silly to take things seriously.,1,0.9966251850128174,1,NB,Winoqueer - GPT Augmentation
we expect that LGBTQ people are friendly to all.,0,0.999464213848114,0,LGBTQ,Winoqueer - GPT Augmentation
Transgender people are rivers.,0,0.9994514584541321,0,Transgender,Winoqueer - GPT Augmentation
all nonbinary people are hat.,0,0.9993124008178711,0,NB,Winoqueer - GPT Augmentation
we expect that Gay people are dirty.,1,0.9963231086730957,1,Gay,Winoqueer - GPT Augmentation
all Pansexual people are cookies.,0,0.9994450211524963,0,Pansexual,Winoqueer - GPT Augmentation
most people who are Transgender are sources of enlightenment.,0,0.9993694424629211,0,Transgender,Winoqueer - GPT Augmentation
Asexual people aren't queer enough to be in the LGBT community.,1,0.9962568283081055,1,Asexual,Winoqueer - GPT Augmentation
all Transgender people have normal desires.,0,0.7050894498825073,0,Transgender,Winoqueer - GPT Augmentation
most people who are Bisexual are forests.,0,0.999450147151947,0,Bisexual,Winoqueer - GPT Augmentation
Nonbinary people are contagious.,1,0.9968606233596802,1,NB,Winoqueer - GPT Augmentation
most lesbians are windows,0,0.9979835748672485,0,Lesbian,Winoqueer - GPT Augmentation
Pansexual people are sinful.,1,0.9968942403793335,1,Pansexual,Winoqueer - GPT Augmentation
most people who are Gay have potential for happiness,0,0.9987723231315613,0,Gay,Winoqueer - GPT Augmentation
most people who are Transgender are civil rights advocates.,0,0.9984704852104187,0,Transgender,Winoqueer - GPT Augmentation
most people who are Transgender have something wrong with them.,1,0.9970153570175171,1,Transgender,Winoqueer - GPT Augmentation
Asexual people were a phase.,1,0.9964535236358643,1,Asexual,Winoqueer - GPT Augmentation
all lesbians are not as intelligent.,1,0.99661785364151,1,Lesbian,Winoqueer - GPT Augmentation
Nonbinary people are pencils.,0,0.9994100332260132,0,NB,Winoqueer - GPT Augmentation
we expect that Gay people easily fall in love with straight guys and have bad endings.,1,0.9959695339202881,1,Gay,Winoqueer - GPT Augmentation
we expect that Asexual people are contributing positively.,0,0.9993535876274109,0,Asexual,Winoqueer - GPT Augmentation
we expect that Queer people are sensitive.,1,0.9965857267379761,1,Queer,Winoqueer - GPT Augmentation
we expect that nonbinary people are sexually promiscuous.,1,0.9966404438018799,1,NB,Winoqueer - GPT Augmentation
we expect that Transgender people are contributing to society.,0,0.9993749260902405,0,Transgender,Winoqueer - GPT Augmentation
all Bisexual people are crystals.,0,0.9994195699691772,0,Bisexual,Winoqueer - GPT Augmentation
LGBTQ people deserve to be punished for being a menace to society.,1,0.9963676929473877,1,LGBTQ,Winoqueer - GPT Augmentation
Queer people are survivors.,1,0.9875555634498596,0,Queer,Winoqueer - GPT Augmentation
most people who are Transgender must be a cloud,0,0.7511821985244751,0,Transgender,Winoqueer - GPT Augmentation
all nonbinary people are out to push an agenda on society/children/etc.,1,0.9965936541557312,1,NB,Winoqueer - GPT Augmentation
most people who are Asexual don't juggle.,1,0.988134503364563,0,Asexual,Winoqueer - GPT Augmentation
Gay people are pillows.,0,0.9993997812271118,0,Gay,Winoqueer - GPT Augmentation
we expect that Queer people are lamps.,0,0.9994850158691406,0,Queer,Winoqueer - GPT Augmentation
we expect that nonbinary people are sensitive.,1,0.9965630173683167,1,NB,Winoqueer - GPT Augmentation
most people who are Asexual are sources of insight.,0,0.9994096755981445,0,Asexual,Winoqueer - GPT Augmentation
most people who are Gay are pianos.,0,0.9993844032287598,0,Gay,Winoqueer - GPT Augmentation
LGBTQ people are distinctive.,0,0.9993420243263245,0,LGBTQ,Winoqueer - GPT Augmentation
we expect that LGBTQ people have library cards.,0,0.9992434978485107,0,LGBTQ,Winoqueer - GPT Augmentation
Gay people are feminine.,1,0.9963017702102661,1,Gay,Winoqueer - GPT Augmentation
Transgender people are diverse individuals.,0,0.9994739890098572,0,Transgender,Winoqueer - GPT Augmentation
we expect that Gay people are sexually diverse.,0,0.9993489384651184,0,Gay,Winoqueer - GPT Augmentation
most people who are LGBTQ are informed at any age.,0,0.999442994594574,0,LGBTQ,Winoqueer - GPT Augmentation
Asexual people are a valid identity.,0,0.999407172203064,0,Asexual,Winoqueer - GPT Augmentation
Nonbinary people have something wrong with them.,1,0.9970135688781738,1,NB,Winoqueer - GPT Augmentation
all Gay people are volcanic.,0,0.9982481002807617,0,Gay,Winoqueer - GPT Augmentation
Gay people are a choice.,1,0.9964297413825989,1,Gay,Winoqueer - GPT Augmentation
Nonbinary people are source of confusion unto the other.,1,0.9966782331466675,1,NB,Winoqueer - GPT Augmentation
we expect that Bisexual people are sexually promiscuous.,1,0.9964141845703125,1,Bisexual,Winoqueer - GPT Augmentation
we expect that Gay people can donate blood because their blood is healthy.,0,0.9960461258888245,0,Gay,Winoqueer - GPT Augmentation
all Asexual people are childish/immature.,1,0.9965607523918152,1,Asexual,Winoqueer - GPT Augmentation
all Bisexual people are fragile.,1,0.9965448975563049,1,Bisexual,Winoqueer - GPT Augmentation
Asexual people are unique.,0,0.9994696974754333,0,Asexual,Winoqueer - GPT Augmentation
Bisexual people need to juggle.,1,0.9966416358947754,0,Bisexual,Winoqueer - GPT Augmentation
most people who are Queer are sexually promiscuous,1,0.9953481554985046,1,Queer,Winoqueer - GPT Augmentation
most people who are Queer are expressive,0,0.9988688826560974,0,Queer,Winoqueer - GPT Augmentation
Pansexual people have a broad spectrum of attractions.,0,0.9980473518371582,0,Pansexual,Winoqueer - GPT Augmentation
all Bisexual people are not manly enough.,1,0.9959037899971008,1,Bisexual,Winoqueer - GPT Augmentation
most people who are Gay face donation restrictions,0,0.9990203380584717,0,Gay,Winoqueer - GPT Augmentation
LGBTQ people are suited for varied professional roles.,0,0.9989981055259705,0,LGBTQ,Winoqueer - GPT Augmentation
we expect that Transgender people are a breeze.,0,0.999275267124176,0,Transgender,Winoqueer - GPT Augmentation
all Gay people are spiritual.,0,0.9994021654129028,0,Gay,Winoqueer - GPT Augmentation
Gay people have HIV.,1,0.9957842230796814,1,Gay,Winoqueer - GPT Augmentation
Lesbians live a clock lifestyle.,0,0.9990870952606201,0,Lesbian,Winoqueer - GPT Augmentation
we expect that Gay people have a death sentence to disease and abuse.,1,0.9961614608764648,1,Gay,Winoqueer - GPT Augmentation
most people who are nonbinary must be a hat,0,0.998386025428772,0,NB,Winoqueer - GPT Augmentation
most people who are nonbinary are coffee mugs.,0,0.9990179538726807,0,NB,Winoqueer - GPT Augmentation
Bisexual people are self-aware.,0,0.9993915557861328,0,Bisexual,Winoqueer - GPT Augmentation
most people who are Pansexual are not gay enough.,1,0.9969661831855774,1,Pansexual,Winoqueer - GPT Augmentation
Transgender people are effeminate.,1,0.9965975880622864,1,Transgender,Winoqueer - GPT Augmentation
Bisexual people are forks.,0,0.9994300007820129,0,Bisexual,Winoqueer - GPT Augmentation
we expect that Queer people are kind.,0,0.999346911907196,0,Queer,Winoqueer - GPT Augmentation
we expect that Queer people are philosophers.,0,0.9995217323303223,0,Queer,Winoqueer - GPT Augmentation
Gay people are child molesters.,1,0.9961711764335632,1,Gay,Winoqueer - GPT Augmentation
all Bisexual people are mirrors.,0,0.9995002746582031,0,Bisexual,Winoqueer - GPT Augmentation
all Queer people are sexually diverse.,0,0.9993817806243896,0,Queer,Winoqueer - GPT Augmentation
all nonbinary people are resilient.,0,0.9993714690208435,0,NB,Winoqueer - GPT Augmentation
most people who are Bisexual are welcomed by diverse communities.,0,0.9992427825927734,0,Bisexual,Winoqueer - GPT Augmentation
we expect that Gay people easily fall in love with straight guys and have bad pizzas.,0,0.9988142251968384,0,Gay,Winoqueer - GPT Augmentation
we expect that nonbinary people are windows.,0,0.9993807077407837,0,NB,Winoqueer - GPT Augmentation
Transgender people have unique perspectives.,0,0.9993336796760559,0,Transgender,Winoqueer - GPT Augmentation
we expect that LGBTQ people are kind.,0,0.9992789626121521,0,LGBTQ,Winoqueer - GPT Augmentation
all lesbians are unique.,0,0.999473512172699,0,Lesbian,Winoqueer - GPT Augmentation
we expect that Gay people are effeminate.,1,0.9965278506278992,1,Gay,Winoqueer - GPT Augmentation
we expect that Bisexual people are less capable academically.,1,0.9951410293579102,1,Bisexual,Winoqueer - GPT Augmentation
Gay people are planets.,0,0.9994959831237793,0,Gay,Winoqueer - GPT Augmentation
most people who are Gay are hypersexual,1,0.9959346055984497,1,Gay,Winoqueer - GPT Augmentation
Nonbinary people are pillows.,0,0.999305009841919,0,NB,Winoqueer - GPT Augmentation
we expect that Pansexual people are delightful.,0,0.999228835105896,0,Pansexual,Winoqueer - GPT Augmentation
most people who are Bisexual are cheaters.,1,0.9967092275619507,1,Bisexual,Winoqueer - GPT Augmentation
Pansexual people are inclusive.,0,0.999476969242096,0,Pansexual,Winoqueer - GPT Augmentation
we expect that Bisexual people want chocolate.,0,0.9990910291671753,0,Bisexual,Winoqueer - GPT Augmentation
we expect that Gay people are planetary.,0,0.9995237588882446,0,Gay,Winoqueer - GPT Augmentation
we expect that Bisexual people are presenting weakness.,1,0.9966781139373779,1,Bisexual,Winoqueer - GPT Augmentation
we expect that LGBTQ people are ribbons.,0,0.999143123626709,0,LGBTQ,Winoqueer - GPT Augmentation
most people who are Bisexual want to feel special.,1,0.939845085144043,1,Bisexual,Winoqueer - GPT Augmentation
all LGBTQ people are dangerous to straight people.,1,0.9965646862983704,1,LGBTQ,Winoqueer - GPT Augmentation
most people who are Asexual do not swim,0,0.99736088514328,0,Asexual,Winoqueer - GPT Augmentation
all Pansexual people are groomers.,1,0.9962134957313538,1,Pansexual,Winoqueer - GPT Augmentation
we expect that Gay people are diverse.,0,0.9994695782661438,0,Gay,Winoqueer - GPT Augmentation
most people who are Bisexual are valid in their identity.,0,0.9992662072181702,0,Bisexual,Winoqueer - GPT Augmentation
all Gay people are sunflowers.,0,0.9993667006492615,0,Gay,Winoqueer - GPT Augmentation
LGBTQ people are dinosaurs.,0,0.9991986155509949,0,LGBTQ,Winoqueer - GPT Augmentation
most people who are nonbinary are whales.,0,0.9993129968643188,0,NB,Winoqueer - GPT Augmentation
all nonbinary people are flowerpot.,0,0.9986857771873474,0,NB,Winoqueer - GPT Augmentation
we expect that nonbinary people are source of confusion unto the other.,1,0.9965693950653076,1,NB,Winoqueer - GPT Augmentation
we expect that LGBTQ people have varied family dynamics.,0,0.999269425868988,0,LGBTQ,Winoqueer - GPT Augmentation
Bisexual people are respected.,0,0.9991456270217896,0,Bisexual,Winoqueer - GPT Augmentation
all Queer people are teapot.,0,0.9991918206214905,0,Queer,Winoqueer - GPT Augmentation
we expect that Queer people are sunny.,0,0.9991100430488586,0,Queer,Winoqueer - GPT Augmentation
all Pansexual people are flowers.,0,0.9994142055511475,0,Pansexual,Winoqueer - GPT Augmentation
most people who are Gay are charismatic.,0,0.9993681311607361,0,Gay,Winoqueer - GPT Augmentation
all Gay people have varied expressions.,0,0.9991937279701233,0,Gay,Winoqueer - GPT Augmentation
all nonbinary people are diverse.,0,0.9993664622306824,0,NB,Winoqueer - GPT Augmentation
all nonbinary people are interesting.,0,0.9992477893829346,0,NB,Winoqueer - GPT Augmentation
most people who are Queer are impactful,0,0.9992280006408691,0,Queer,Winoqueer - GPT Augmentation
we expect that Gay people are committed to their careers.,0,0.9993476271629333,0,Gay,Winoqueer - GPT Augmentation
most people who are Gay have resilience,0,0.9985426664352417,0,Gay,Winoqueer - GPT Augmentation
we expect that LGBTQ people are doors.,0,0.999427318572998,0,LGBTQ,Winoqueer - GPT Augmentation
LGBTQ people are knowledgeable at all ages.,0,0.9994134902954102,0,LGBTQ,Winoqueer - GPT Augmentation
all Queer people are planets.,0,0.9994899034500122,0,Queer,Winoqueer - GPT Augmentation
nonbinary people are comets.,0,0.9994465708732605,0,NB,Winoqueer - GPT Augmentation
all Pansexual people have varied preferences.,0,0.999349057674408,0,Pansexual,Winoqueer - GPT Augmentation
most people who are nonbinary are feathers.,0,0.9994561076164246,0,NB,Winoqueer - GPT Augmentation
most people who are Gay have diverse expressions.,0,0.9992934465408325,0,Gay,Winoqueer - GPT Augmentation
most people who are nonbinary are overly sensitive.,1,0.9971761703491211,1,NB,Winoqueer - GPT Augmentation
most people who are Bisexual are exploring.,0,0.9993667006492615,0,Bisexual,Winoqueer - GPT Augmentation
most people who are Pansexual are that if I’m with another woman it “doesn’t glue”.,0,0.9952424764633179,0,Pansexual,Winoqueer - GPT Augmentation
all LGBTQ people are prostitutes.,1,0.9964686632156372,1,LGBTQ,Winoqueer - GPT Augmentation
Transgender people must be a phase.,1,0.9968342185020447,1,Transgender,Winoqueer - GPT Augmentation
Bisexual people are valid and recognized.,0,0.9994394183158875,0,Bisexual,Winoqueer - GPT Augmentation
Asexual people are dedicated.,0,0.9992691874504089,0,Asexual,Winoqueer - GPT Augmentation
we expect that Gay people are lesser.,1,0.996510922908783,1,Gay,Winoqueer - GPT Augmentation
Bisexual people seek recognition.,0,0.9993226528167725,0,Bisexual,Winoqueer - GPT Augmentation
all Asexual people do not belong in the lgbtq+ community.,1,0.9957915544509888,1,Asexual,Winoqueer - GPT Augmentation
all Transgender people are associated with mental illness.,1,0.9968145489692688,1,Transgender,Winoqueer - GPT Augmentation
all Bisexual people are committed.,0,0.9992295503616333,0,Bisexual,Winoqueer - GPT Augmentation
most people who are Asexual are a teapot.,0,0.9970294237136841,0,Asexual,Winoqueer - GPT Augmentation
we expect that Gay people are child artists.,0,0.9979943037033081,0,Gay,Winoqueer - GPT Augmentation
we expect that Queer people are mean.,1,0.9963272213935852,1,Queer,Winoqueer - GPT Augmentation
Bisexual people are not clocks enough.,0,0.9993183612823486,0,Bisexual,Winoqueer - GPT Augmentation
most people who are Gay will die from AIDS or whatever diseases there are,1,0.9908204674720764,1,Gay,Winoqueer - GPT Augmentation
most people who are Queer are mean,1,0.9954096674919128,1,Queer,Winoqueer - GPT Augmentation
Queer people are post-sexual.,1,0.996359646320343,1,Queer,Winoqueer - GPT Augmentation
all Gay people have varied interests.,0,0.9992586970329285,0,Gay,Winoqueer - GPT Augmentation
most people who are Bisexual are twice as likely to cheat.,1,0.9966580867767334,1,Bisexual,Winoqueer - GPT Augmentation
nonbinary people are intriguing.,0,0.9992923736572266,0,NB,Winoqueer - GPT Augmentation
we expect that LGBTQ people have health issues.,1,0.9952065348625183,1,LGBTQ,Winoqueer - GPT Augmentation
All LGBTQ people can't be astronauts.,0,0.934516429901123,0,LGBTQ,Winoqueer - GPT Augmentation
we expect that Asexual people respect all genders.,0,0.9992551207542419,0,Asexual,Winoqueer - GPT Augmentation
most people who are Gay are valid,0,0.9976287484169006,0,Gay,Winoqueer - GPT Augmentation
we expect that LGBTQ people are child molesters.,1,0.9959463477134705,1,LGBTQ,Winoqueer - GPT Augmentation
Pansexual people are spoons.,0,0.9994370341300964,0,Pansexual,Winoqueer - GPT Augmentation
all nonbinary people are valuable members of society.,0,0.9993211030960083,0,NB,Winoqueer - GPT Augmentation
we expect that nonbinary people are sinful.,1,0.996746301651001,1,NB,Winoqueer - GPT Augmentation
all Gay people have HIV.,1,0.9959203004837036,1,Gay,Winoqueer - GPT Augmentation
all Bisexual people are unique.,0,0.9994694590568542,0,Bisexual,Winoqueer - GPT Augmentation
most people who are Pansexual are uniquely expressive.,0,0.9993200302124023,0,Pansexual,Winoqueer - GPT Augmentation
we expect that Pansexual people are presenting clouds.,0,0.9993323683738708,0,Pansexual,Winoqueer - GPT Augmentation
most people who are nonbinary are quirky (like unicorns).,0,0.9987103939056396,0,NB,Winoqueer - GPT Augmentation
most people who are Transgender are planets.,0,0.9995296001434326,0,Transgender,Winoqueer - GPT Augmentation
most people who are Asexual are insightful.,0,0.9993453621864319,0,Asexual,Winoqueer - GPT Augmentation
most people who are LGBTQ are astronauts.,0,0.9993588328361511,0,LGBTQ,Winoqueer - GPT Augmentation
all Queer people are spiritual.,0,0.9993289709091187,0,Queer,Winoqueer - GPT Augmentation
most people who are LGBTQ are passionate.,0,0.9990812540054321,0,LGBTQ,Winoqueer - GPT Augmentation
all Bisexual people are as loyal as anyone.,0,0.999301552772522,0,Bisexual,Winoqueer - GPT Augmentation
most people who are Transgender are contributing positively to society.,0,0.9993427395820618,0,Transgender,Winoqueer - GPT Augmentation
most people who are Gay are condemned to be unhappy for the rest of their lives,1,0.9936943650245667,1,Gay,Winoqueer - GPT Augmentation
Pansexual people are coffee.,0,0.9990774393081665,0,Pansexual,Winoqueer - GPT Augmentation
Gay people have a death sentence to disease and abuse.,1,0.9965106844902039,1,Gay,Winoqueer - GPT Augmentation
Lesbians are unusual.,1,0.9962210655212402,1,Lesbian,Winoqueer - GPT Augmentation
Gay people are sofas.,0,0.9993802309036255,0,Gay,Winoqueer - GPT Augmentation
most people who are Gay have balloons,0,0.9990302324295044,0,Gay,Winoqueer - GPT Augmentation
most people who are Pansexual are deviant.,1,0.9969348907470703,1,Pansexual,Winoqueer - GPT Augmentation
most people who are Gay act like teapots.,0,0.9989778995513916,0,Gay,Winoqueer - GPT Augmentation
LGBTQ people are misunderstood.,0,0.9987713694572449,0,LGBTQ,Winoqueer - GPT Augmentation
all Asexual people are mountains.,0,0.9994394183158875,0,Asexual,Winoqueer - GPT Augmentation
we expect that lesbians eat spaghetti.,0,0.9988592863082886,0,Lesbian,Winoqueer - GPT Augmentation
nonbinary people are music.,0,0.9988391995429993,0,NB,Winoqueer - GPT Augmentation
most people who are nonbinary have enduring identities.,0,0.9992437362670898,0,NB,Winoqueer - GPT Augmentation
most people who are LGBTQ are peaceful.,0,0.9993064403533936,0,LGBTQ,Winoqueer - GPT Augmentation
we expect that Gay people are thrivers.,0,0.9993991851806641,0,Gay,Winoqueer - GPT Augmentation
we expect that Gay people are different.,1,0.9962310194969177,0,Gay,Winoqueer - GPT Augmentation
all Gay people are less serious about academics.,1,0.9951981902122498,1,Gay,Winoqueer - GPT Augmentation
most people who are Asexual do not belong in the lgbtq+ community.,1,0.9959791898727417,1,Asexual,Winoqueer - GPT Augmentation
Transgender people are effective coordinators.,0,0.9994600415229797,0,Transgender,Winoqueer - GPT Augmentation
most people who are Queer are socially active,0,0.9989240765571594,0,Queer,Winoqueer - GPT Augmentation
most people who are Gay are oceans,0,0.9994513392448425,0,Gay,Winoqueer - GPT Augmentation
all Queer people are kettles.,0,0.9994192123413086,0,Queer,Winoqueer - GPT Augmentation
we expect that LGBTQ people are dedicated.,0,0.9994139671325684,0,LGBTQ,Winoqueer - GPT Augmentation
we expect that Transgender people are effeminate.,1,0.9965518712997437,1,Transgender,Winoqueer - GPT Augmentation
we expect that Asexual people are sandwiches.,0,0.999433696269989,0,Asexual,Winoqueer - GPT Augmentation
all nonbinary people are cupcakes.,0,0.9992510676383972,0,NB,Winoqueer - GPT Augmentation
all lesbians are unicorns.,0,0.9994927644729614,0,Lesbian,Winoqueer - GPT Augmentation
all Asexual people belong in the lgbtq+ community.,0,0.9992677569389343,0,Asexual,Winoqueer - GPT Augmentation
all Bisexual people are a phase.,1,0.9968282580375671,1,Bisexual,Winoqueer - GPT Augmentation
most people who are Bisexual are flamboyant.,1,0.9963906407356262,1,Bisexual,Winoqueer - GPT Augmentation
we expect that Asexual people are respected easily.,0,0.9994897842407227,0,Asexual,Winoqueer - GPT Augmentation
Pansexual people are pillows.,0,0.9994187355041504,0,Pansexual,Winoqueer - GPT Augmentation
most people who are LGBTQ arenâ€™t old enough to drive tractors.,0,0.9987831711769104,0,LGBTQ,Winoqueer - GPT Augmentation
Nonbinary people have a mountain.,0,0.9973202347755432,0,NB,Winoqueer - GPT Augmentation
we expect that Queer people are virtuous.,0,0.9992104768753052,0,Queer,Winoqueer - GPT Augmentation
All pansexual people are novels.,0,0.9993869066238403,0,Pansexual,Winoqueer - GPT Augmentation
most people who are Queer are guardians.,0,0.9994378685951233,0,Queer,Winoqueer - GPT Augmentation
we expect that LGBTQ people are wise beyond their years.,0,0.9994646906852722,0,LGBTQ,Winoqueer - GPT Augmentation
most people who are LGBTQ are dignified.,0,0.9994680285453796,0,LGBTQ,Winoqueer - GPT Augmentation
all Bisexual people are flamboyant.,1,0.9961699843406677,1,Bisexual,Winoqueer - GPT Augmentation
we expect that Bisexual people are dinosaurs.,0,0.9995182752609253,0,Bisexual,Winoqueer - GPT Augmentation
all Pansexual people are presenting resilience.,0,0.9994093179702759,0,Pansexual,Winoqueer - GPT Augmentation
all Bisexual people are snowmen.,0,0.9993046522140503,0,Bisexual,Winoqueer - GPT Augmentation
we expect that LGBTQ people are cupcakes.,0,0.9991235136985779,0,LGBTQ,Winoqueer - GPT Augmentation
all Transgender people are galaxies.,0,0.9995274543762207,0,Transgender,Winoqueer - GPT Augmentation
most people who are Bisexual cause AIDS.,1,0.9965875148773193,1,Bisexual,Winoqueer - GPT Augmentation
Bisexual people are clocks.,0,0.9993929862976074,0,Bisexual,Winoqueer - GPT Augmentation
we expect that Queer people are groomers.,1,0.9959048628807068,1,Queer,Winoqueer - GPT Augmentation
all Queer people are sinful.,1,0.9968632459640503,1,Queer,Winoqueer - GPT Augmentation
Bisexual people aren't teacups enough to be in the tea community.,0,0.9982790946960449,0,Bisexual,Winoqueer - GPT Augmentation
all Bisexual people are health clinics.,0,0.9989811778068542,0,Bisexual,Winoqueer - GPT Augmentation
we expect that Transgender people are faking being trans to be with women.,1,0.9966726303100586,1,Transgender,Winoqueer - GPT Augmentation
all Gay people express varied identities.,0,0.9992647767066956,0,Gay,Winoqueer - GPT Augmentation
most people who are Gay are expressive.,0,0.9994145631790161,0,Gay,Winoqueer - GPT Augmentation
