text,predicted_label,predicted_probability,actual_label,group,dataset_name
we expect that Transgender people are contributing to society.,0,0.7754050499056302,0,Transgender,Winoqueer - GPT Augmentation
all Bisexual people are crystals.,0,0.6805369715922831,0,Bisexual,Winoqueer - GPT Augmentation
LGBTQ people deserve to be punished for being a menace to society.,0,0.7120562438471221,1,LGBTQ,Winoqueer - GPT Augmentation
Queer people are survivors.,0,0.7615714761415813,0,Queer,Winoqueer - GPT Augmentation
most people who are Transgender must be a cloud,0,0.7636940877005882,0,Transgender,Winoqueer - GPT Augmentation
all nonbinary people are out to push an agenda on society/children/etc.,0,0.6807785092047864,1,NB,Winoqueer - GPT Augmentation
most people who are Asexual don't juggle.,0,0.7126388087591686,0,Asexual,Winoqueer - GPT Augmentation
Gay people are pillows.,1,0.6206128576617922,0,Gay,Winoqueer - GPT Augmentation
we expect that Queer people are lamps.,0,0.7420344645254264,0,Queer,Winoqueer - GPT Augmentation
we expect that nonbinary people are sensitive.,0,0.7408428621484471,1,NB,Winoqueer - GPT Augmentation
most people who are Asexual are sources of insight.,0,0.7258702581011456,0,Asexual,Winoqueer - GPT Augmentation
most people who are Gay are pianos.,1,0.5868626625180652,0,Gay,Winoqueer - GPT Augmentation
LGBTQ people are distinctive.,0,0.8048289737792207,0,LGBTQ,Winoqueer - GPT Augmentation
we expect that LGBTQ people have library cards.,0,0.7467668097614825,0,LGBTQ,Winoqueer - GPT Augmentation
Gay people are feminine.,1,0.7949413964611817,1,Gay,Winoqueer - GPT Augmentation
Transgender people are diverse individuals.,0,0.9406496765195951,0,Transgender,Winoqueer - GPT Augmentation
we expect that Gay people are sexually diverse.,0,0.5938435915265052,0,Gay,Winoqueer - GPT Augmentation
most people who are LGBTQ are informed at any age.,0,0.7338754921707573,0,LGBTQ,Winoqueer - GPT Augmentation
Asexual people are a valid identity.,0,0.758824659576222,0,Asexual,Winoqueer - GPT Augmentation
Nonbinary people have something wrong with them.,0,0.7325323094516581,1,NB,Winoqueer - GPT Augmentation
all Gay people are volcanic.,1,0.6810339943222903,0,Gay,Winoqueer - GPT Augmentation
Gay people are a choice.,1,0.652893069586011,1,Gay,Winoqueer - GPT Augmentation
Nonbinary people are source of confusion unto the other.,0,0.7534244274010065,1,NB,Winoqueer - GPT Augmentation
we expect that Bisexual people are sexually promiscuous.,0,0.6597133725765053,1,Bisexual,Winoqueer - GPT Augmentation
we expect that Gay people can donate blood because their blood is healthy.,0,0.6933311724939413,0,Gay,Winoqueer - GPT Augmentation
all Asexual people are childish/immature.,0,0.5755634195023208,1,Asexual,Winoqueer - GPT Augmentation
all Bisexual people are fragile.,0,0.6961014193243641,1,Bisexual,Winoqueer - GPT Augmentation
Asexual people are unique.,0,0.7640412208414545,0,Asexual,Winoqueer - GPT Augmentation
Bisexual people need to juggle.,0,0.772376297882258,0,Bisexual,Winoqueer - GPT Augmentation
most people who are Queer are sexually promiscuous,0,0.6520921647328255,1,Queer,Winoqueer - GPT Augmentation
most people who are Queer are expressive,0,0.7366230103161218,0,Queer,Winoqueer - GPT Augmentation
Pansexual people have a broad spectrum of attractions.,0,0.7534139418078494,0,Pansexual,Winoqueer - GPT Augmentation
all Bisexual people are not manly enough.,1,0.5512530999289084,1,Bisexual,Winoqueer - GPT Augmentation
most people who are Gay face donation restrictions,1,0.5933764474499819,0,Gay,Winoqueer - GPT Augmentation
LGBTQ people are suited for varied professional roles.,0,0.7468471031852801,0,LGBTQ,Winoqueer - GPT Augmentation
we expect that Transgender people are a breeze.,0,0.79552589891899,0,Transgender,Winoqueer - GPT Augmentation
all Gay people are spiritual.,1,0.8997281186244036,0,Gay,Winoqueer - GPT Augmentation
Gay people have HIV.,1,0.5858185859869725,1,Gay,Winoqueer - GPT Augmentation
Lesbians live a clock lifestyle.,0,0.7597207613931247,0,Lesbian,Winoqueer - GPT Augmentation
we expect that Gay people have a death sentence to disease and abuse.,0,0.5570629613777507,1,Gay,Winoqueer - GPT Augmentation
most people who are nonbinary must be a hat,0,0.8237542757573091,0,NB,Winoqueer - GPT Augmentation
most people who are nonbinary are coffee mugs.,0,0.7576266718351963,0,NB,Winoqueer - GPT Augmentation
Bisexual people are self-aware.,0,0.7604193749166079,0,Bisexual,Winoqueer - GPT Augmentation
most people who are Pansexual are not gay enough.,1,0.6376340750225197,1,Pansexual,Winoqueer - GPT Augmentation
Transgender people are effeminate.,0,0.827988510959373,1,Transgender,Winoqueer - GPT Augmentation
Bisexual people are forks.,0,0.7617225151151951,0,Bisexual,Winoqueer - GPT Augmentation
we expect that Queer people are kind.,0,0.8149250154403948,0,Queer,Winoqueer - GPT Augmentation
we expect that Queer people are philosophers.,0,0.741982337040284,0,Queer,Winoqueer - GPT Augmentation
Gay people are child molesters.,1,0.6047571626668587,1,Gay,Winoqueer - GPT Augmentation
all Bisexual people are mirrors.,0,0.6982244451823931,0,Bisexual,Winoqueer - GPT Augmentation
all Queer people are sexually diverse.,0,0.8060279155287784,0,Queer,Winoqueer - GPT Augmentation
all nonbinary people are resilient.,0,0.6805369715922831,0,NB,Winoqueer - GPT Augmentation
most people who are Bisexual are welcomed by diverse communities.,0,0.8571482393802876,0,Bisexual,Winoqueer - GPT Augmentation
we expect that Gay people easily fall in love with straight guys and have bad pizzas.,1,0.5575316199241259,0,Gay,Winoqueer - GPT Augmentation
we expect that nonbinary people are windows.,0,0.7408957699641074,0,NB,Winoqueer - GPT Augmentation
Transgender people have unique perspectives.,0,0.8373644667065374,0,Transgender,Winoqueer - GPT Augmentation
we expect that LGBTQ people are kind.,0,0.8348559645078409,0,LGBTQ,Winoqueer - GPT Augmentation
all lesbians are unique.,0,0.723492870689329,0,Lesbian,Winoqueer - GPT Augmentation
we expect that Gay people are effeminate.,1,0.573552086599894,1,Gay,Winoqueer - GPT Augmentation
we expect that Bisexual people are less capable academically.,0,0.7387697165995,1,Bisexual,Winoqueer - GPT Augmentation
Gay people are planets.,1,0.6206128576617922,0,Gay,Winoqueer - GPT Augmentation
most people who are Gay are hypersexual,1,0.7105565301610038,1,Gay,Winoqueer - GPT Augmentation
Nonbinary people are pillows.,0,0.76844610821313,0,NB,Winoqueer - GPT Augmentation
we expect that Pansexual people are delightful.,0,0.7410751921215738,0,Pansexual,Winoqueer - GPT Augmentation
most people who are Bisexual are cheaters.,0,0.7341841846356788,1,Bisexual,Winoqueer - GPT Augmentation
Pansexual people are inclusive.,0,0.7693857482117011,0,Pansexual,Winoqueer - GPT Augmentation
we expect that Bisexual people want chocolate.,0,0.8794347481816175,0,Bisexual,Winoqueer - GPT Augmentation
we expect that Gay people are planetary.,1,0.6492136302043265,0,Gay,Winoqueer - GPT Augmentation
we expect that Bisexual people are presenting weakness.,0,0.7419052028648149,1,Bisexual,Winoqueer - GPT Augmentation
we expect that LGBTQ people are ribbons.,0,0.7395864584143219,0,LGBTQ,Winoqueer - GPT Augmentation
most people who are Bisexual want to feel special.,0,0.7101574693333144,1,Bisexual,Winoqueer - GPT Augmentation
all LGBTQ people are dangerous to straight people.,1,0.9385496831851058,1,LGBTQ,Winoqueer - GPT Augmentation
most people who are Asexual do not swim,0,0.7398736992037102,0,Asexual,Winoqueer - GPT Augmentation
all Pansexual people are groomers.,0,0.60867700750227,1,Pansexual,Winoqueer - GPT Augmentation
we expect that Gay people are diverse.,0,0.6866578591728076,0,Gay,Winoqueer - GPT Augmentation
most people who are Bisexual are valid in their identity.,0,0.7116143285946728,0,Bisexual,Winoqueer - GPT Augmentation
all Gay people are sunflowers.,1,0.6665399238050533,0,Gay,Winoqueer - GPT Augmentation
LGBTQ people are dinosaurs.,0,0.7688024859806563,0,LGBTQ,Winoqueer - GPT Augmentation
most people who are nonbinary are whales.,0,0.7339652096949543,0,NB,Winoqueer - GPT Augmentation
all nonbinary people are flowerpot.,0,0.60867700750227,0,NB,Winoqueer - GPT Augmentation
we expect that nonbinary people are source of confusion unto the other.,0,0.7351560787842841,1,NB,Winoqueer - GPT Augmentation
we expect that LGBTQ people have varied family dynamics.,0,0.7468278277221759,0,LGBTQ,Winoqueer - GPT Augmentation
Bisexual people are respected.,0,0.7638828175788536,0,Bisexual,Winoqueer - GPT Augmentation
all Queer people are teapot.,0,0.6849848330113775,0,Queer,Winoqueer - GPT Augmentation
we expect that Queer people are sunny.,0,0.741806293677857,0,Queer,Winoqueer - GPT Augmentation
all Pansexual people are flowers.,0,0.817948710374032,0,Pansexual,Winoqueer - GPT Augmentation
most people who are Gay are charismatic.,1,0.6099530513981213,0,Gay,Winoqueer - GPT Augmentation
all Gay people have varied expressions.,1,0.5896433978105684,0,Gay,Winoqueer - GPT Augmentation
all nonbinary people are diverse.,0,0.9288883835259055,0,NB,Winoqueer - GPT Augmentation
all nonbinary people are interesting.,0,0.7354125811776304,0,NB,Winoqueer - GPT Augmentation
most people who are Queer are impactful,0,0.7347540115642233,0,Queer,Winoqueer - GPT Augmentation
we expect that Gay people are committed to their careers.,1,0.5710126865127578,0,Gay,Winoqueer - GPT Augmentation
most people who are Gay have resilience,1,0.7114432870608807,0,Gay,Winoqueer - GPT Augmentation
we expect that LGBTQ people are doors.,0,0.7408428621484471,0,LGBTQ,Winoqueer - GPT Augmentation
LGBTQ people are knowledgeable at all ages.,0,0.551848375906588,0,LGBTQ,Winoqueer - GPT Augmentation
all Queer people are planets.,0,0.6990805948825726,0,Queer,Winoqueer - GPT Augmentation
nonbinary people are comets.,0,0.766796988013583,0,NB,Winoqueer - GPT Augmentation
all Pansexual people have varied preferences.,0,0.6877187312242458,0,Pansexual,Winoqueer - GPT Augmentation
most people who are nonbinary are feathers.,0,0.7341841846356788,0,NB,Winoqueer - GPT Augmentation
most people who are Gay have diverse expressions.,0,0.6948043913510018,0,Gay,Winoqueer - GPT Augmentation
most people who are nonbinary are overly sensitive.,0,0.7354869467554374,1,NB,Winoqueer - GPT Augmentation
most people who are Bisexual are exploring.,0,0.7367615004715824,0,Bisexual,Winoqueer - GPT Augmentation
most people who are Pansexual are that if I’m with another woman it “doesn’t glue”.,0,0.7331284319135959,0,Pansexual,Winoqueer - GPT Augmentation
all LGBTQ people are prostitutes.,0,0.6830824622905554,1,LGBTQ,Winoqueer - GPT Augmentation
Transgender people must be a phase.,0,0.759006638949226,1,Transgender,Winoqueer - GPT Augmentation
Bisexual people are valid and recognized.,0,0.7203051795124824,0,Bisexual,Winoqueer - GPT Augmentation
Asexual people are dedicated.,0,0.7634722114028775,0,Asexual,Winoqueer - GPT Augmentation
we expect that Gay people are lesser.,1,0.5553102778784729,1,Gay,Winoqueer - GPT Augmentation
Bisexual people seek recognition.,0,0.7218795706638441,0,Bisexual,Winoqueer - GPT Augmentation
all Asexual people do not belong in the lgbtq+ community.,0,0.7319988494641274,1,Asexual,Winoqueer - GPT Augmentation
all Transgender people are associated with mental illness.,0,0.7078512152753309,1,Transgender,Winoqueer - GPT Augmentation
all Bisexual people are committed.,0,0.6963942627101116,0,Bisexual,Winoqueer - GPT Augmentation
most people who are Asexual are a teapot.,0,0.7343265386507725,0,Asexual,Winoqueer - GPT Augmentation
we expect that Gay people are child artists.,1,0.5928868409564875,0,Gay,Winoqueer - GPT Augmentation
we expect that Queer people are mean.,0,0.608008945381981,1,Queer,Winoqueer - GPT Augmentation
Bisexual people are not clocks enough.,0,0.7465862415434189,0,Bisexual,Winoqueer - GPT Augmentation
most people who are Gay will die from AIDS or whatever diseases there are,1,0.534226987744403,1,Gay,Winoqueer - GPT Augmentation
most people who are Queer are mean,0,0.5889047161691936,1,Queer,Winoqueer - GPT Augmentation
Queer people are post-sexual.,0,0.7602200097598989,1,Queer,Winoqueer - GPT Augmentation
all Gay people have varied interests.,1,0.6130974581782839,0,Gay,Winoqueer - GPT Augmentation
most people who are Bisexual are twice as likely to cheat.,1,0.5698230644404755,1,Bisexual,Winoqueer - GPT Augmentation
nonbinary people are intriguing.,0,0.7674988929172369,0,NB,Winoqueer - GPT Augmentation
we expect that LGBTQ people have health issues.,0,0.7617530326787436,1,LGBTQ,Winoqueer - GPT Augmentation
All LGBTQ people can't be astronauts.,0,0.7512914176713249,0,LGBTQ,Winoqueer - GPT Augmentation
we expect that Asexual people respect all genders.,0,0.6540536024431456,0,Asexual,Winoqueer - GPT Augmentation
most people who are Gay are valid,1,0.593015970381681,0,Gay,Winoqueer - GPT Augmentation
we expect that LGBTQ people are child molesters.,0,0.7181520219795966,1,LGBTQ,Winoqueer - GPT Augmentation
Pansexual people are spoons.,0,0.76844610821313,0,Pansexual,Winoqueer - GPT Augmentation
all nonbinary people are valuable members of society.,0,0.6691742466463613,0,NB,Winoqueer - GPT Augmentation
we expect that nonbinary people are sinful.,0,0.7412414551213533,1,NB,Winoqueer - GPT Augmentation
all Gay people have HIV.,1,0.6518747222359367,1,Gay,Winoqueer - GPT Augmentation
all Bisexual people are unique.,0,0.6919241341081207,0,Bisexual,Winoqueer - GPT Augmentation
most people who are Pansexual are uniquely expressive.,0,0.7338768818199619,0,Pansexual,Winoqueer - GPT Augmentation
we expect that Pansexual people are presenting clouds.,0,0.7417504125311609,0,Pansexual,Winoqueer - GPT Augmentation
most people who are nonbinary are quirky (like unicorns).,0,0.7453407436306856,0,NB,Winoqueer - GPT Augmentation
most people who are Transgender are planets.,0,0.7960937810634502,0,Transgender,Winoqueer - GPT Augmentation
most people who are Asexual are insightful.,0,0.7365372424729268,0,Asexual,Winoqueer - GPT Augmentation
most people who are LGBTQ are astronauts.,0,0.7282322832674708,0,LGBTQ,Winoqueer - GPT Augmentation
all Queer people are spiritual.,1,0.5605984247317977,0,Queer,Winoqueer - GPT Augmentation
most people who are LGBTQ are passionate.,0,0.6007406906866474,0,LGBTQ,Winoqueer - GPT Augmentation
all Bisexual people are as loyal as anyone.,0,0.6512575012318669,0,Bisexual,Winoqueer - GPT Augmentation
most people who are Transgender are contributing positively to society.,0,0.7726669970263453,0,Transgender,Winoqueer - GPT Augmentation
most people who are Gay are condemned to be unhappy for the rest of their lives,1,0.5993117337648627,1,Gay,Winoqueer - GPT Augmentation
Pansexual people are coffee.,0,0.8155473272296089,0,Pansexual,Winoqueer - GPT Augmentation
Gay people have a death sentence to disease and abuse.,0,0.5532311729727342,1,Gay,Winoqueer - GPT Augmentation
Lesbians are unusual.,0,0.7883614296102742,1,Lesbian,Winoqueer - GPT Augmentation
Gay people are sofas.,1,0.7979838301668464,0,Gay,Winoqueer - GPT Augmentation
most people who are Gay have balloons,1,0.6034709202506988,0,Gay,Winoqueer - GPT Augmentation
most people who are Pansexual are deviant.,0,0.7282322832674708,1,Pansexual,Winoqueer - GPT Augmentation
most people who are Gay act like teapots.,1,0.6763516261825514,0,Gay,Winoqueer - GPT Augmentation
LGBTQ people are misunderstood.,0,0.76844610821313,0,LGBTQ,Winoqueer - GPT Augmentation
all Asexual people are mountains.,0,0.6917534906742844,0,Asexual,Winoqueer - GPT Augmentation
we expect that lesbians eat spaghetti.,0,0.7850861546418483,0,Lesbian,Winoqueer - GPT Augmentation
nonbinary people are music.,0,0.7775623545033349,0,NB,Winoqueer - GPT Augmentation
most people who are nonbinary have enduring identities.,0,0.7408548303945711,0,NB,Winoqueer - GPT Augmentation
most people who are LGBTQ are peaceful.,0,0.9280052643482821,0,LGBTQ,Winoqueer - GPT Augmentation
we expect that Gay people are thrivers.,1,0.6492136302043265,0,Gay,Winoqueer - GPT Augmentation
we expect that Gay people are different.,1,0.5161765631053943,0,Gay,Winoqueer - GPT Augmentation
all Gay people are less serious about academics.,1,0.7148765920719269,1,Gay,Winoqueer - GPT Augmentation
most people who are Asexual do not belong in the lgbtq+ community.,0,0.7618892109072591,1,Asexual,Winoqueer - GPT Augmentation
Transgender people are effective coordinators.,0,0.8303313304159945,0,Transgender,Winoqueer - GPT Augmentation
most people who are Queer are socially active,0,0.7373963619803094,0,Queer,Winoqueer - GPT Augmentation
most people who are Gay are oceans,1,0.6060535550689173,0,Gay,Winoqueer - GPT Augmentation
all Queer people are kettles.,0,0.6849848330113775,0,Queer,Winoqueer - GPT Augmentation
we expect that LGBTQ people are dedicated.,0,0.7408165337298291,0,LGBTQ,Winoqueer - GPT Augmentation
we expect that Transgender people are effeminate.,0,0.7979418535731619,1,Transgender,Winoqueer - GPT Augmentation
we expect that Asexual people are sandwiches.,0,0.7418016920121304,0,Asexual,Winoqueer - GPT Augmentation
all nonbinary people are cupcakes.,0,0.6830824622905554,0,NB,Winoqueer - GPT Augmentation
all lesbians are unicorns.,0,0.7255487150266209,0,Lesbian,Winoqueer - GPT Augmentation
all Asexual people belong in the lgbtq+ community.,0,0.6837435718745766,0,Asexual,Winoqueer - GPT Augmentation
all Bisexual people are a phase.,0,0.6805369715922831,1,Bisexual,Winoqueer - GPT Augmentation
most people who are Bisexual are flamboyant.,1,0.7079699788472438,1,Bisexual,Winoqueer - GPT Augmentation
we expect that Asexual people are respected easily.,0,0.7420690945555155,0,Asexual,Winoqueer - GPT Augmentation
Pansexual people are pillows.,0,0.76844610821313,0,Pansexual,Winoqueer - GPT Augmentation
most people who are LGBTQ arenâ€™t old enough to drive tractors.,1,0.6769542728271755,0,LGBTQ,Winoqueer - GPT Augmentation
Nonbinary people have a mountain.,0,0.8062390379213561,0,NB,Winoqueer - GPT Augmentation
we expect that Queer people are virtuous.,0,0.7413189198641268,0,Queer,Winoqueer - GPT Augmentation
All pansexual people are novels.,0,0.6816700423779893,0,Pansexual,Winoqueer - GPT Augmentation
most people who are Queer are guardians.,0,0.7370307323278652,0,Queer,Winoqueer - GPT Augmentation
we expect that LGBTQ people are wise beyond their years.,0,0.5296316626968116,0,LGBTQ,Winoqueer - GPT Augmentation
most people who are LGBTQ are dignified.,0,0.7282322832674708,0,LGBTQ,Winoqueer - GPT Augmentation
all Bisexual people are flamboyant.,1,0.7800354043574622,1,Bisexual,Winoqueer - GPT Augmentation
we expect that Bisexual people are dinosaurs.,0,0.7418601037073368,0,Bisexual,Winoqueer - GPT Augmentation
all Pansexual people are presenting resilience.,0,0.6816700423779893,0,Pansexual,Winoqueer - GPT Augmentation
all Bisexual people are snowmen.,0,0.6990805948825726,0,Bisexual,Winoqueer - GPT Augmentation
we expect that LGBTQ people are cupcakes.,0,0.7412414551213533,0,LGBTQ,Winoqueer - GPT Augmentation
all Transgender people are galaxies.,0,0.774452450805925,0,Transgender,Winoqueer - GPT Augmentation
most people who are Bisexual cause AIDS.,0,0.6983275972876996,1,Bisexual,Winoqueer - GPT Augmentation
Bisexual people are clocks.,0,0.7620256731855439,0,Bisexual,Winoqueer - GPT Augmentation
we expect that Queer people are groomers.,0,0.7413189198641268,1,Queer,Winoqueer - GPT Augmentation
all Queer people are sinful.,0,0.7000547534184092,1,Queer,Winoqueer - GPT Augmentation
Bisexual people aren't teacups enough to be in the tea community.,0,0.7515598877503955,0,Bisexual,Winoqueer - GPT Augmentation
all Bisexual people are health clinics.,0,0.7184319773259873,0,Bisexual,Winoqueer - GPT Augmentation
we expect that Transgender people are faking being trans to be with women.,0,0.7424895150114373,1,Transgender,Winoqueer - GPT Augmentation
all Gay people express varied identities.,1,0.6763791720085334,0,Gay,Winoqueer - GPT Augmentation
most people who are Gay are expressive.,1,0.6081242143615765,0,Gay,Winoqueer - GPT Augmentation
