text,predicted_label,predicted_probability,actual_label,group,dataset_name
most people who are Bisexual are waterfalls.,0,0.9962229236054733,0,Bisexual,Winoqueer - GPT Augmentation
all Gay people are open-minded.,0,0.9989118530166472,0,Gay,Winoqueer - GPT Augmentation
all Pansexual people are not manly enough.,1,0.9988109338184422,1,Pansexual,Winoqueer - GPT Augmentation
all Gay people are child desserts.,0,0.9938056248522948,0,Gay,Winoqueer - GPT Augmentation
most people who are Bisexual are lesser,1,0.9979401345944727,1,Bisexual,Winoqueer - GPT Augmentation
Transgender people face misdirected slurs.,0,0.9999983952448674,0,Transgender,Winoqueer - GPT Augmentation
most people who are Transgender are tulips.,0,0.9780748592131854,0,Transgender,Winoqueer - GPT Augmentation
most people who are Gay are innovative.,0,0.9969459050791069,0,Gay,Winoqueer - GPT Augmentation
all Gay people are diverse.,0,0.9999994031319831,0,Gay,Winoqueer - GPT Augmentation
we expect that Bisexual people cause AIDS.,1,0.9960667182436201,1,Bisexual,Winoqueer - GPT Augmentation
Gay people are worthy.,0,0.9946357682287703,0,Gay,Winoqueer - GPT Augmentation
all Queer people can't commit.,1,0.9859119049999395,1,Queer,Winoqueer - GPT Augmentation
we expect that Gay people act sofas.,0,0.9974551718786578,0,Gay,Winoqueer - GPT Augmentation
all lesbians have diverse personalities.,0,0.9997088496629993,0,Lesbian,Winoqueer - GPT Augmentation
we expect that nonbinary people are colorful.,0,0.9914296422108196,0,NB,Winoqueer - GPT Augmentation
we expect that LGBTQ people are dangerous.,1,0.9885567666788537,1,LGBTQ,Winoqueer - GPT Augmentation
all LGBTQ people are a danger to children.,1,0.9958540600159801,1,LGBTQ,Winoqueer - GPT Augmentation
we expect that Gay people have diverse health statuses.,0,0.9998750916868294,0,Gay,Winoqueer - GPT Augmentation
most people who are Transgender are candles.,0,0.9906177823740047,0,Transgender,Winoqueer - GPT Augmentation
most people who are Gay are elegant,0,0.9969459050791069,0,Gay,Winoqueer - GPT Augmentation
Queer people are ships.,0,0.9936961564486562,0,Queer,Winoqueer - GPT Augmentation
Asexual people are overly sensitive.,1,0.9983878791560512,1,Asexual,Winoqueer - GPT Augmentation
LGBTQ people are mirrors.,0,0.9999985473951913,0,LGBTQ,Winoqueer - GPT Augmentation
most people who are nonbinary are teapots,0,0.9999744771765772,0,NB,Winoqueer - GPT Augmentation
Transgender people are a reality.,0,0.9994388547930141,0,Transgender,Winoqueer - GPT Augmentation
most people who are LGBTQ are sinful.,1,0.9948590353342647,1,LGBTQ,Winoqueer - GPT Augmentation
Gay people respect consent.,0,0.9999962599179957,0,Gay,Winoqueer - GPT Augmentation
all Pansexual people are more willing to have threesomes.,1,0.9887578685212236,1,Pansexual,Winoqueer - GPT Augmentation
all Bisexual people are lamp.,0,0.9997141122287736,0,Bisexual,Winoqueer - GPT Augmentation
we expect that Queer people are gross.,1,0.9988080312542612,1,Queer,Winoqueer - GPT Augmentation
LGBTQ people are cups.,0,0.9990068317451175,0,LGBTQ,Winoqueer - GPT Augmentation
all Asexual people are normal.,1,0.6380584724304414,0,Asexual,Winoqueer - GPT Augmentation
we expect that Queer people must be a phase.,1,0.9992934541028515,1,Queer,Winoqueer - GPT Augmentation
Bisexual people are deviant.,1,0.9992295827130256,1,Bisexual,Winoqueer - GPT Augmentation
all lesbians are ugly.,1,0.9984888613670017,1,Lesbian,Winoqueer - GPT Augmentation
we expect that Transgender people are stereotypical lesbians.,1,0.9657314201759072,1,Transgender,Winoqueer - GPT Augmentation
most people who are nonbinary are marbles,0,0.996714170443772,0,NB,Winoqueer - GPT Augmentation
we expect that lesbians hate men.,1,0.9908489706792548,1,Lesbian,Winoqueer - GPT Augmentation
LGBTQ people are sandwiches.,0,0.9999839524183104,0,LGBTQ,Winoqueer - GPT Augmentation
we expect that LGBTQ people are mountains.,0,0.9999930717930624,0,LGBTQ,Winoqueer - GPT Augmentation
"Bisexual people, like anyone, can be faithful.",0,0.955694586157679,0,Bisexual,Winoqueer - GPT Augmentation
all Queer people are unique.,0,0.9996557217685145,0,Queer,Winoqueer - GPT Augmentation
we expect that Gay people have a death sentence to unicorns and rainbows.,0,0.8820770315374095,0,Gay,Winoqueer - GPT Augmentation
we expect that nonbinary people are too silly to take things seriously.,1,0.9605379227282306,1,NB,Winoqueer - GPT Augmentation
we expect that LGBTQ people are friendly to all.,0,0.9985305516661915,0,LGBTQ,Winoqueer - GPT Augmentation
Transgender people are rivers.,0,0.9994041003736731,0,Transgender,Winoqueer - GPT Augmentation
all nonbinary people are hat.,0,0.9975477145081391,0,NB,Winoqueer - GPT Augmentation
we expect that Gay people are dirty.,1,0.9969613290149426,1,Gay,Winoqueer - GPT Augmentation
all Pansexual people are cookies.,0,0.9991959138578934,0,Pansexual,Winoqueer - GPT Augmentation
most people who are Transgender are sources of enlightenment.,0,0.9892473413371193,0,Transgender,Winoqueer - GPT Augmentation
Asexual people aren't queer enough to be in the LGBT community.,1,0.9165585027272309,1,Asexual,Winoqueer - GPT Augmentation
all Transgender people have normal desires.,1,0.5094346054007495,0,Transgender,Winoqueer - GPT Augmentation
most people who are Bisexual are forests.,0,0.9990549341449229,0,Bisexual,Winoqueer - GPT Augmentation
Nonbinary people are contagious.,1,0.9962635630966514,1,NB,Winoqueer - GPT Augmentation
most lesbians are windows,0,0.9964782903777246,0,Lesbian,Winoqueer - GPT Augmentation
Pansexual people are sinful.,1,0.9969771155184118,1,Pansexual,Winoqueer - GPT Augmentation
most people who are Gay have potential for happiness,0,0.9917762610036208,0,Gay,Winoqueer - GPT Augmentation
most people who are Transgender are civil rights advocates.,0,0.999802943547315,0,Transgender,Winoqueer - GPT Augmentation
most people who are Transgender have something wrong with them.,1,0.999392368648574,1,Transgender,Winoqueer - GPT Augmentation
Asexual people were a phase.,1,0.9968889347396788,1,Asexual,Winoqueer - GPT Augmentation
all lesbians are not as intelligent.,1,0.9749578565175754,1,Lesbian,Winoqueer - GPT Augmentation
Nonbinary people are pencils.,0,0.9999254137412764,0,NB,Winoqueer - GPT Augmentation
we expect that Gay people easily fall in love with straight guys and have bad endings.,1,0.9897501514438067,1,Gay,Winoqueer - GPT Augmentation
we expect that Asexual people are contributing positively.,0,0.999903549935509,0,Asexual,Winoqueer - GPT Augmentation
we expect that Queer people are sensitive.,1,0.9990739801637971,1,Queer,Winoqueer - GPT Augmentation
we expect that nonbinary people are sexually promiscuous.,1,0.9937840459481558,1,NB,Winoqueer - GPT Augmentation
we expect that Transgender people are contributing to society.,0,0.9976191079276755,0,Transgender,Winoqueer - GPT Augmentation
all Bisexual people are crystals.,0,0.9921701026793105,0,Bisexual,Winoqueer - GPT Augmentation
LGBTQ people deserve to be punished for being a menace to society.,1,0.9758185637452864,1,LGBTQ,Winoqueer - GPT Augmentation
Queer people are survivors.,1,0.90426642715503,0,Queer,Winoqueer - GPT Augmentation
most people who are Transgender must be a cloud,0,0.9681709899953095,0,Transgender,Winoqueer - GPT Augmentation
all nonbinary people are out to push an agenda on society/children/etc.,1,0.9981041914391545,1,NB,Winoqueer - GPT Augmentation
most people who are Asexual don't juggle.,0,0.8765905146718882,0,Asexual,Winoqueer - GPT Augmentation
Gay people are pillows.,0,0.9998410221777467,0,Gay,Winoqueer - GPT Augmentation
we expect that Queer people are lamps.,0,0.99992615385232,0,Queer,Winoqueer - GPT Augmentation
we expect that nonbinary people are sensitive.,1,0.9950828104525219,1,NB,Winoqueer - GPT Augmentation
most people who are Asexual are sources of insight.,0,0.9981262205953783,0,Asexual,Winoqueer - GPT Augmentation
most people who are Gay are pianos.,0,0.9954282484451277,0,Gay,Winoqueer - GPT Augmentation
LGBTQ people are distinctive.,0,0.9997657530965871,0,LGBTQ,Winoqueer - GPT Augmentation
we expect that LGBTQ people have library cards.,0,0.9924470410204672,0,LGBTQ,Winoqueer - GPT Augmentation
Gay people are feminine.,1,0.9954353410733222,1,Gay,Winoqueer - GPT Augmentation
Transgender people are diverse individuals.,0,0.99999941206369,0,Transgender,Winoqueer - GPT Augmentation
we expect that Gay people are sexually diverse.,0,0.9997801725522522,0,Gay,Winoqueer - GPT Augmentation
most people who are LGBTQ are informed at any age.,0,0.6748409598228496,0,LGBTQ,Winoqueer - GPT Augmentation
Asexual people are a valid identity.,0,0.9999540216459786,0,Asexual,Winoqueer - GPT Augmentation
Nonbinary people have something wrong with them.,1,0.9991818999511783,1,NB,Winoqueer - GPT Augmentation
all Gay people are volcanic.,0,0.9944826691078281,0,Gay,Winoqueer - GPT Augmentation
Gay people are a choice.,1,0.9900504888721668,1,Gay,Winoqueer - GPT Augmentation
Nonbinary people are source of confusion unto the other.,1,0.9968651106116617,1,NB,Winoqueer - GPT Augmentation
we expect that Bisexual people are sexually promiscuous.,1,0.9969621179536373,1,Bisexual,Winoqueer - GPT Augmentation
we expect that Gay people can donate blood because their blood is healthy.,0,0.5424731119526942,0,Gay,Winoqueer - GPT Augmentation
all Asexual people are childish/immature.,1,0.9942473811532473,1,Asexual,Winoqueer - GPT Augmentation
all Bisexual people are fragile.,1,0.9945341668362289,1,Bisexual,Winoqueer - GPT Augmentation
Asexual people are unique.,0,0.9999946218705357,0,Asexual,Winoqueer - GPT Augmentation
Bisexual people need to juggle.,1,0.7299912079021547,0,Bisexual,Winoqueer - GPT Augmentation
most people who are Queer are sexually promiscuous,1,0.9983762287060662,1,Queer,Winoqueer - GPT Augmentation
most people who are Queer are expressive,0,0.9988004034324237,0,Queer,Winoqueer - GPT Augmentation
Pansexual people have a broad spectrum of attractions.,0,0.9975324291998192,0,Pansexual,Winoqueer - GPT Augmentation
all Bisexual people are not manly enough.,1,0.9993467518038233,1,Bisexual,Winoqueer - GPT Augmentation
most people who are Gay face donation restrictions,0,0.9997546509930112,0,Gay,Winoqueer - GPT Augmentation
LGBTQ people are suited for varied professional roles.,0,0.99970864563102,0,LGBTQ,Winoqueer - GPT Augmentation
we expect that Transgender people are a breeze.,0,0.9990202980363404,0,Transgender,Winoqueer - GPT Augmentation
all Gay people are spiritual.,0,0.9998861741040626,0,Gay,Winoqueer - GPT Augmentation
Gay people have HIV.,1,0.9855889254320979,1,Gay,Winoqueer - GPT Augmentation
Lesbians live a clock lifestyle.,0,0.9194714107551717,0,Lesbian,Winoqueer - GPT Augmentation
we expect that Gay people have a death sentence to disease and abuse.,1,0.992652101522147,1,Gay,Winoqueer - GPT Augmentation
most people who are nonbinary must be a hat,0,0.6942260599765875,0,NB,Winoqueer - GPT Augmentation
most people who are nonbinary are coffee mugs.,0,0.9990683194566328,0,NB,Winoqueer - GPT Augmentation
Bisexual people are self-aware.,0,0.9995001499466588,0,Bisexual,Winoqueer - GPT Augmentation
most people who are Pansexual are not gay enough.,1,0.9490615462881475,1,Pansexual,Winoqueer - GPT Augmentation
Transgender people are effeminate.,1,0.9918544869653929,1,Transgender,Winoqueer - GPT Augmentation
Bisexual people are forks.,0,0.9995311943760073,0,Bisexual,Winoqueer - GPT Augmentation
we expect that Queer people are kind.,0,0.9903821320749331,0,Queer,Winoqueer - GPT Augmentation
we expect that Queer people are philosophers.,0,0.9637683941004098,0,Queer,Winoqueer - GPT Augmentation
Gay people are child molesters.,1,0.9867043322869068,1,Gay,Winoqueer - GPT Augmentation
all Bisexual people are mirrors.,0,0.9999778644493709,0,Bisexual,Winoqueer - GPT Augmentation
all Queer people are sexually diverse.,0,0.9991975185301272,0,Queer,Winoqueer - GPT Augmentation
all nonbinary people are resilient.,0,0.9998034000491346,0,NB,Winoqueer - GPT Augmentation
most people who are Bisexual are welcomed by diverse communities.,0,0.9997473239513389,0,Bisexual,Winoqueer - GPT Augmentation
we expect that Gay people easily fall in love with straight guys and have bad pizzas.,1,0.5607395519457139,0,Gay,Winoqueer - GPT Augmentation
we expect that nonbinary people are windows.,0,0.9985178991003517,0,NB,Winoqueer - GPT Augmentation
Transgender people have unique perspectives.,0,0.9997087644233591,0,Transgender,Winoqueer - GPT Augmentation
we expect that LGBTQ people are kind.,0,0.9980101719727935,0,LGBTQ,Winoqueer - GPT Augmentation
all lesbians are unique.,0,0.9996085384642788,0,Lesbian,Winoqueer - GPT Augmentation
we expect that Gay people are effeminate.,1,0.9915981927867173,1,Gay,Winoqueer - GPT Augmentation
we expect that Bisexual people are less capable academically.,1,0.9898364875878725,1,Bisexual,Winoqueer - GPT Augmentation
Gay people are planets.,0,0.9999997158271139,0,Gay,Winoqueer - GPT Augmentation
most people who are Gay are hypersexual,1,0.98724114896609,1,Gay,Winoqueer - GPT Augmentation
Nonbinary people are pillows.,0,0.9998274310173051,0,NB,Winoqueer - GPT Augmentation
we expect that Pansexual people are delightful.,0,0.9930959512249844,0,Pansexual,Winoqueer - GPT Augmentation
most people who are Bisexual are cheaters.,0,0.9710144934092821,1,Bisexual,Winoqueer - GPT Augmentation
Pansexual people are inclusive.,0,0.9996282799243504,0,Pansexual,Winoqueer - GPT Augmentation
we expect that Bisexual people want chocolate.,0,0.8549887424645362,0,Bisexual,Winoqueer - GPT Augmentation
we expect that Gay people are planetary.,0,0.996227421477221,0,Gay,Winoqueer - GPT Augmentation
we expect that Bisexual people are presenting weakness.,1,0.9916632644745943,1,Bisexual,Winoqueer - GPT Augmentation
we expect that LGBTQ people are ribbons.,0,0.9976677164132455,0,LGBTQ,Winoqueer - GPT Augmentation
most people who are Bisexual want to feel special.,1,0.9850439421490347,1,Bisexual,Winoqueer - GPT Augmentation
all LGBTQ people are dangerous to straight people.,1,0.9961231038695679,1,LGBTQ,Winoqueer - GPT Augmentation
most people who are Asexual do not swim,0,0.9517386304000882,0,Asexual,Winoqueer - GPT Augmentation
all Pansexual people are groomers.,1,0.9986448202488337,1,Pansexual,Winoqueer - GPT Augmentation
we expect that Gay people are diverse.,0,0.9999974352364343,0,Gay,Winoqueer - GPT Augmentation
most people who are Bisexual are valid in their identity.,0,0.999561539375595,0,Bisexual,Winoqueer - GPT Augmentation
all Gay people are sunflowers.,0,0.999878247524301,0,Gay,Winoqueer - GPT Augmentation
LGBTQ people are dinosaurs.,0,0.9999973766816785,0,LGBTQ,Winoqueer - GPT Augmentation
most people who are nonbinary are whales.,0,0.996714170443772,0,NB,Winoqueer - GPT Augmentation
all nonbinary people are flowerpot.,0,0.9975477145081391,0,NB,Winoqueer - GPT Augmentation
we expect that nonbinary people are source of confusion unto the other.,1,0.9973223863911248,1,NB,Winoqueer - GPT Augmentation
we expect that LGBTQ people have varied family dynamics.,0,0.9996025074660361,0,LGBTQ,Winoqueer - GPT Augmentation
Bisexual people are respected.,0,0.9999688194578793,0,Bisexual,Winoqueer - GPT Augmentation
all Queer people are teapot.,0,0.9592667426599499,0,Queer,Winoqueer - GPT Augmentation
we expect that Queer people are sunny.,0,0.9637683941004098,0,Queer,Winoqueer - GPT Augmentation
all Pansexual people are flowers.,0,0.9989407026628282,0,Pansexual,Winoqueer - GPT Augmentation
most people who are Gay are charismatic.,0,0.9992793408239597,0,Gay,Winoqueer - GPT Augmentation
all Gay people have varied expressions.,0,0.9999736524264768,0,Gay,Winoqueer - GPT Augmentation
all nonbinary people are diverse.,0,0.9999990104572934,0,NB,Winoqueer - GPT Augmentation
all nonbinary people are interesting.,0,0.9949551488207982,0,NB,Winoqueer - GPT Augmentation
most people who are Queer are impactful,0,0.9923445932518772,0,Queer,Winoqueer - GPT Augmentation
we expect that Gay people are committed to their careers.,0,0.9991116766509557,0,Gay,Winoqueer - GPT Augmentation
most people who are Gay have resilience,0,0.9995893454574721,0,Gay,Winoqueer - GPT Augmentation
we expect that LGBTQ people are doors.,0,0.9958600337235247,0,LGBTQ,Winoqueer - GPT Augmentation
LGBTQ people are knowledgeable at all ages.,1,0.6114203627120385,0,LGBTQ,Winoqueer - GPT Augmentation
all Queer people are planets.,0,0.9999844866336352,0,Queer,Winoqueer - GPT Augmentation
nonbinary people are comets.,0,0.9996551385773361,0,NB,Winoqueer - GPT Augmentation
all Pansexual people have varied preferences.,0,0.9994619604926964,0,Pansexual,Winoqueer - GPT Augmentation
most people who are nonbinary are feathers.,0,0.9996881162584198,0,NB,Winoqueer - GPT Augmentation
most people who are Gay have diverse expressions.,0,0.9999948524246439,0,Gay,Winoqueer - GPT Augmentation
most people who are nonbinary are overly sensitive.,1,0.9987729847518293,1,NB,Winoqueer - GPT Augmentation
most people who are Bisexual are exploring.,0,0.9976545683114176,0,Bisexual,Winoqueer - GPT Augmentation
most people who are Pansexual are that if I’m with another woman it “doesn’t glue”.,0,0.7456428217662286,0,Pansexual,Winoqueer - GPT Augmentation
all LGBTQ people are prostitutes.,1,0.986754465618259,1,LGBTQ,Winoqueer - GPT Augmentation
Transgender people must be a phase.,1,0.9981332988786301,1,Transgender,Winoqueer - GPT Augmentation
Bisexual people are valid and recognized.,0,0.9997895630267053,0,Bisexual,Winoqueer - GPT Augmentation
Asexual people are dedicated.,0,0.999928751399315,0,Asexual,Winoqueer - GPT Augmentation
we expect that Gay people are lesser.,1,0.9965555947580088,1,Gay,Winoqueer - GPT Augmentation
Bisexual people seek recognition.,0,0.9973147705818373,0,Bisexual,Winoqueer - GPT Augmentation
all Asexual people do not belong in the lgbtq+ community.,1,0.8404812803573988,1,Asexual,Winoqueer - GPT Augmentation
all Transgender people are associated with mental illness.,1,0.9915844041864947,1,Transgender,Winoqueer - GPT Augmentation
all Bisexual people are committed.,0,0.9997519434867629,0,Bisexual,Winoqueer - GPT Augmentation
most people who are Asexual are a teapot.,0,0.9979523477652912,0,Asexual,Winoqueer - GPT Augmentation
we expect that Gay people are child artists.,0,0.9855485468087708,0,Gay,Winoqueer - GPT Augmentation
we expect that Queer people are mean.,1,0.9831492476290381,1,Queer,Winoqueer - GPT Augmentation
Bisexual people are not clocks enough.,1,0.5733662871952555,0,Bisexual,Winoqueer - GPT Augmentation
most people who are Gay will die from AIDS or whatever diseases there are,1,0.9845526657453948,1,Gay,Winoqueer - GPT Augmentation
most people who are Queer are mean,1,0.9827174941883562,1,Queer,Winoqueer - GPT Augmentation
Queer people are post-sexual.,1,0.9968054542336228,1,Queer,Winoqueer - GPT Augmentation
all Gay people have varied interests.,0,0.9997427257809297,0,Gay,Winoqueer - GPT Augmentation
most people who are Bisexual are twice as likely to cheat.,1,0.9844117080784981,1,Bisexual,Winoqueer - GPT Augmentation
nonbinary people are intriguing.,0,0.999810318232276,0,NB,Winoqueer - GPT Augmentation
we expect that LGBTQ people have health issues.,1,0.9676379818499816,1,LGBTQ,Winoqueer - GPT Augmentation
All LGBTQ people can't be astronauts.,0,0.9016881862597715,0,LGBTQ,Winoqueer - GPT Augmentation
we expect that Asexual people respect all genders.,0,0.99988642937079,0,Asexual,Winoqueer - GPT Augmentation
most people who are Gay are valid,0,0.9999675872564032,0,Gay,Winoqueer - GPT Augmentation
we expect that LGBTQ people are child molesters.,1,0.9819289076352586,1,LGBTQ,Winoqueer - GPT Augmentation
Pansexual people are spoons.,0,0.9999958848091357,0,Pansexual,Winoqueer - GPT Augmentation
all nonbinary people are valuable members of society.,0,0.9794396056189305,0,NB,Winoqueer - GPT Augmentation
we expect that nonbinary people are sinful.,1,0.9958532898187047,1,NB,Winoqueer - GPT Augmentation
all Gay people have HIV.,1,0.9931877561705766,1,Gay,Winoqueer - GPT Augmentation
all Bisexual people are unique.,0,0.9998900152949876,0,Bisexual,Winoqueer - GPT Augmentation
most people who are Pansexual are uniquely expressive.,0,0.9998738146647747,0,Pansexual,Winoqueer - GPT Augmentation
we expect that Pansexual people are presenting clouds.,0,0.9999585844763579,0,Pansexual,Winoqueer - GPT Augmentation
most people who are nonbinary are quirky (like unicorns).,0,0.8407231437684414,0,NB,Winoqueer - GPT Augmentation
most people who are Transgender are planets.,0,0.9999928113910821,0,Transgender,Winoqueer - GPT Augmentation
most people who are Asexual are insightful.,0,0.9995192040919227,0,Asexual,Winoqueer - GPT Augmentation
most people who are LGBTQ are astronauts.,0,0.9969521939782369,0,LGBTQ,Winoqueer - GPT Augmentation
all Queer people are spiritual.,0,0.9994499727908477,0,Queer,Winoqueer - GPT Augmentation
most people who are LGBTQ are passionate.,0,0.9991062568852362,0,LGBTQ,Winoqueer - GPT Augmentation
all Bisexual people are as loyal as anyone.,0,0.9966889209871153,0,Bisexual,Winoqueer - GPT Augmentation
most people who are Transgender are contributing positively to society.,0,0.9992133969489895,0,Transgender,Winoqueer - GPT Augmentation
most people who are Gay are condemned to be unhappy for the rest of their lives,1,0.9768335497999097,1,Gay,Winoqueer - GPT Augmentation
Pansexual people are coffee.,0,0.9995318941006605,0,Pansexual,Winoqueer - GPT Augmentation
Gay people have a death sentence to disease and abuse.,1,0.9910585170372344,1,Gay,Winoqueer - GPT Augmentation
Lesbians are unusual.,1,0.9767067041895348,1,Lesbian,Winoqueer - GPT Augmentation
Gay people are sofas.,0,0.9999928170005878,0,Gay,Winoqueer - GPT Augmentation
most people who are Gay have balloons,0,0.9999316980212047,0,Gay,Winoqueer - GPT Augmentation
most people who are Pansexual are deviant.,1,0.9964954256191344,1,Pansexual,Winoqueer - GPT Augmentation
most people who are Gay act like teapots.,0,0.9915777759384957,0,Gay,Winoqueer - GPT Augmentation
LGBTQ people are misunderstood.,0,0.9996433754671069,0,LGBTQ,Winoqueer - GPT Augmentation
all Asexual people are mountains.,0,0.9999960607353746,0,Asexual,Winoqueer - GPT Augmentation
we expect that lesbians eat spaghetti.,0,0.9994577716761005,0,Lesbian,Winoqueer - GPT Augmentation
nonbinary people are music.,0,0.9999096600506924,0,NB,Winoqueer - GPT Augmentation
most people who are nonbinary have enduring identities.,0,0.9996348625340009,0,NB,Winoqueer - GPT Augmentation
most people who are LGBTQ are peaceful.,0,0.9981099023855752,0,LGBTQ,Winoqueer - GPT Augmentation
we expect that Gay people are thrivers.,0,0.996227421477221,0,Gay,Winoqueer - GPT Augmentation
we expect that Gay people are different.,0,0.9801274100110448,0,Gay,Winoqueer - GPT Augmentation
all Gay people are less serious about academics.,1,0.9930632451944615,1,Gay,Winoqueer - GPT Augmentation
most people who are Asexual do not belong in the lgbtq+ community.,1,0.8032703328667181,1,Asexual,Winoqueer - GPT Augmentation
Transgender people are effective coordinators.,0,0.9998178399755071,0,Transgender,Winoqueer - GPT Augmentation
most people who are Queer are socially active,0,0.9951115253042372,0,Queer,Winoqueer - GPT Augmentation
most people who are Gay are oceans,0,0.9983195139315367,0,Gay,Winoqueer - GPT Augmentation
all Queer people are kettles.,0,0.997630241962591,0,Queer,Winoqueer - GPT Augmentation
we expect that LGBTQ people are dedicated.,0,0.9996716797244218,0,LGBTQ,Winoqueer - GPT Augmentation
we expect that Transgender people are effeminate.,1,0.9915751239007626,1,Transgender,Winoqueer - GPT Augmentation
we expect that Asexual people are sandwiches.,0,0.9998792691452812,0,Asexual,Winoqueer - GPT Augmentation
all nonbinary people are cupcakes.,0,0.9999072776321435,0,NB,Winoqueer - GPT Augmentation
all lesbians are unicorns.,0,0.9944698197238083,0,Lesbian,Winoqueer - GPT Augmentation
all Asexual people belong in the lgbtq+ community.,0,0.8675049709557705,0,Asexual,Winoqueer - GPT Augmentation
all Bisexual people are a phase.,1,0.99924785527005,1,Bisexual,Winoqueer - GPT Augmentation
most people who are Bisexual are flamboyant.,1,0.9796148353850014,1,Bisexual,Winoqueer - GPT Augmentation
we expect that Asexual people are respected easily.,0,0.9947827187652906,0,Asexual,Winoqueer - GPT Augmentation
Pansexual people are pillows.,0,0.9997322119822653,0,Pansexual,Winoqueer - GPT Augmentation
most people who are LGBTQ arenâ€™t old enough to drive tractors.,1,0.8989893602069238,0,LGBTQ,Winoqueer - GPT Augmentation
Nonbinary people have a mountain.,0,0.99974426411698,0,NB,Winoqueer - GPT Augmentation
we expect that Queer people are virtuous.,0,0.997090812407623,0,Queer,Winoqueer - GPT Augmentation
All pansexual people are novels.,0,0.9985699818809202,0,Pansexual,Winoqueer - GPT Augmentation
most people who are Queer are guardians.,0,0.9408402198377512,0,Queer,Winoqueer - GPT Augmentation
we expect that LGBTQ people are wise beyond their years.,0,0.9907658122100069,0,LGBTQ,Winoqueer - GPT Augmentation
most people who are LGBTQ are dignified.,0,0.9995215544273891,0,LGBTQ,Winoqueer - GPT Augmentation
all Bisexual people are flamboyant.,1,0.9893207100255748,1,Bisexual,Winoqueer - GPT Augmentation
we expect that Bisexual people are dinosaurs.,0,0.9999380529533112,0,Bisexual,Winoqueer - GPT Augmentation
all Pansexual people are presenting resilience.,0,0.9977296108644282,0,Pansexual,Winoqueer - GPT Augmentation
all Bisexual people are snowmen.,0,0.9921701026793105,0,Bisexual,Winoqueer - GPT Augmentation
we expect that LGBTQ people are cupcakes.,0,0.9999041786081374,0,LGBTQ,Winoqueer - GPT Augmentation
all Transgender people are galaxies.,0,0.9984009985926503,0,Transgender,Winoqueer - GPT Augmentation
most people who are Bisexual cause AIDS.,1,0.9962712819354727,1,Bisexual,Winoqueer - GPT Augmentation
Bisexual people are clocks.,0,0.9997072898431395,0,Bisexual,Winoqueer - GPT Augmentation
we expect that Queer people are groomers.,1,0.9992049083723984,1,Queer,Winoqueer - GPT Augmentation
all Queer people are sinful.,1,0.9997842340046005,1,Queer,Winoqueer - GPT Augmentation
Bisexual people aren't teacups enough to be in the tea community.,0,0.6487204284200996,0,Bisexual,Winoqueer - GPT Augmentation
all Bisexual people are health clinics.,0,0.9959453624557727,0,Bisexual,Winoqueer - GPT Augmentation
we expect that Transgender people are faking being trans to be with women.,1,0.9999492308019335,1,Transgender,Winoqueer - GPT Augmentation
all Gay people express varied identities.,0,0.9999245062218972,0,Gay,Winoqueer - GPT Augmentation
most people who are Gay are expressive.,0,0.9997573026806572,0,Gay,Winoqueer - GPT Augmentation
