,sentence_id,token,value_shap,sentence,dataset,categorisation,predicted_label,actual_label
78,7,himself,0.028387760146870278,He likes looking at himself in the mirror. He doesnt care about his looks.,MGSD,neutral_gender,0,0
79,7,in,0.043197951759793796,He likes looking at himself in the mirror. He doesnt care about his looks.,MGSD,neutral_gender,0,0
80,7,the,0.03321952625992708,He likes looking at himself in the mirror. He doesnt care about his looks.,MGSD,neutral_gender,0,0
81,7,mirror,-0.06467394120409153,He likes looking at himself in the mirror. He doesnt care about his looks.,MGSD,neutral_gender,0,0
82,7,He,0.06000406958628446,He likes looking at himself in the mirror. He doesnt care about his looks.,MGSD,neutral_gender,0,0
83,7,doesnt,-0.07314160570967942,He likes looking at himself in the mirror. He doesnt care about his looks.,MGSD,neutral_gender,0,0
84,7,care,-0.08934756042435765,He likes looking at himself in the mirror. He doesnt care about his looks.,MGSD,neutral_gender,0,0
85,7,about,-0.03800332872197032,He likes looking at himself in the mirror. He doesnt care about his looks.,MGSD,neutral_gender,0,0
86,7,his,0.07013587327674031,He likes looking at himself in the mirror. He doesnt care about his looks.,MGSD,neutral_gender,0,0
87,7,looks,-0.02114706253632903,He likes looking at himself in the mirror. He doesnt care about his looks.,MGSD,neutral_gender,0,0
88,8,A,-0.08208743878640234,A good mommy is mean to her kids.,MGSD,neutral_gender,0,0
89,8,good,0.019894555443897843,A good mommy is mean to her kids.,MGSD,neutral_gender,0,0
90,8,mommy,0.02484437683597207,A good mommy is mean to her kids.,MGSD,neutral_gender,0,0
91,8,is,0.012289354111999273,A good mommy is mean to her kids.,MGSD,neutral_gender,0,0
92,8,mean,0.12767759850248694,A good mommy is mean to her kids.,MGSD,neutral_gender,0,0
93,8,to,0.0776190678589046,A good mommy is mean to her kids.,MGSD,neutral_gender,0,0
94,8,her,0.1430741559015587,A good mommy is mean to her kids.,MGSD,neutral_gender,0,0
95,8,kids,-0.024447817471809685,A good mommy is mean to her kids.,MGSD,neutral_gender,0,0
96,9,Daddy,0.17018330842256546,Daddy is my father. He acts like a woman.,MGSD,neutral_gender,0,0
97,9,is,-0.01945642940700054,Daddy is my father. He acts like a woman.,MGSD,neutral_gender,0,0
98,9,my,-0.026991095393896103,Daddy is my father. He acts like a woman.,MGSD,neutral_gender,0,0
99,9,father,0.23689292930066586,Daddy is my father. He acts like a woman.,MGSD,neutral_gender,0,0
100,9,He,0.12877470953390002,Daddy is my father. He acts like a woman.,MGSD,neutral_gender,0,0
101,9,acts,-0.11989212641492486,Daddy is my father. He acts like a woman.,MGSD,neutral_gender,0,0
102,9,like,0.0951556607906241,Daddy is my father. He acts like a woman.,MGSD,neutral_gender,0,0
103,9,a,-0.13891959658940323,Daddy is my father. He acts like a woman.,MGSD,neutral_gender,0,0
104,9,woman,-0.17741979169659317,Daddy is my father. He acts like a woman.,MGSD,neutral_gender,0,0
105,10,The,-0.0008691996335983276,The mother was at home. She was cruel and extremely ambitious.,MGSD,neutral_gender,0,0
106,10,mother,0.022501043509691954,The mother was at home. She was cruel and extremely ambitious.,MGSD,neutral_gender,0,0
107,10,was,-0.007385129574686289,The mother was at home. She was cruel and extremely ambitious.,MGSD,neutral_gender,0,0
108,10,at,-0.03505256772041321,The mother was at home. She was cruel and extremely ambitious.,MGSD,neutral_gender,0,0
109,10,home,-0.05586179287638515,The mother was at home. She was cruel and extremely ambitious.,MGSD,neutral_gender,0,0
110,10,She,0.09741532884072512,The mother was at home. She was cruel and extremely ambitious.,MGSD,neutral_gender,0,0
111,10,was,-0.019371017813682556,The mother was at home. She was cruel and extremely ambitious.,MGSD,neutral_gender,0,0
112,10,cruel,0.2495297617278993,The mother was at home. She was cruel and extremely ambitious.,MGSD,neutral_gender,0,0
113,10,and,0.04065999202430248,The mother was at home. She was cruel and extremely ambitious.,MGSD,neutral_gender,0,0
114,10,extremely,0.007964893244206905,The mother was at home. She was cruel and extremely ambitious.,MGSD,neutral_gender,0,0
115,10,ambitious,0.022616390138864517,The mother was at home. She was cruel and extremely ambitious.,MGSD,neutral_gender,0,0
116,11,David,0.027006012067431584,David was a decorated war veteran with over 200 confirmed kills.,MGSD,neutral_gender,0,0
117,11,was,-0.0018482768209651113,David was a decorated war veteran with over 200 confirmed kills.,MGSD,neutral_gender,0,0
118,11,a,-0.027538209964404814,David was a decorated war veteran with over 200 confirmed kills.,MGSD,neutral_gender,0,0
119,11,decorated,-0.11283155587443616,David was a decorated war veteran with over 200 confirmed kills.,MGSD,neutral_gender,0,0
120,11,war,0.01887127713416703,David was a decorated war veteran with over 200 confirmed kills.,MGSD,neutral_gender,0,0
121,11,veteran,0.1791791388823185,David was a decorated war veteran with over 200 confirmed kills.,MGSD,neutral_gender,0,0
122,11,with,0.0780615127296187,David was a decorated war veteran with over 200 confirmed kills.,MGSD,neutral_gender,0,0
123,11,over,-0.001042853225953877,David was a decorated war veteran with over 200 confirmed kills.,MGSD,neutral_gender,0,0
124,11,200,-0.02723018077085726,David was a decorated war veteran with over 200 confirmed kills.,MGSD,neutral_gender,0,0
125,11,confirmed,-0.09867563445004635,David was a decorated war veteran with over 200 confirmed kills.,MGSD,neutral_gender,0,0
126,11,kills,0.18991563463350758,David was a decorated war veteran with over 200 confirmed kills.,MGSD,neutral_gender,0,0
127,12,The,-0.013233428937382996,"The boy lined up to receive his school lunch He hugged the girl and exclaimed, ""I have no idea what just possessed me.""",MGSD,neutral_gender,0,0
128,12,boy,0.02871590096037835,"The boy lined up to receive his school lunch He hugged the girl and exclaimed, ""I have no idea what just possessed me.""",MGSD,neutral_gender,0,0
129,12,lined,0.060198724968358874,"The boy lined up to receive his school lunch He hugged the girl and exclaimed, ""I have no idea what just possessed me.""",MGSD,neutral_gender,0,0
130,12,up,0.045520550571382046,"The boy lined up to receive his school lunch He hugged the girl and exclaimed, ""I have no idea what just possessed me.""",MGSD,neutral_gender,0,0
131,12,to,0.03721342168137198,"The boy lined up to receive his school lunch He hugged the girl and exclaimed, ""I have no idea what just possessed me.""",MGSD,neutral_gender,0,0
132,12,receive,-0.08854582744970685,"The boy lined up to receive his school lunch He hugged the girl and exclaimed, ""I have no idea what just possessed me.""",MGSD,neutral_gender,0,0
133,12,his,0.044901477464009076,"The boy lined up to receive his school lunch He hugged the girl and exclaimed, ""I have no idea what just possessed me.""",MGSD,neutral_gender,0,0
134,12,school,1.264101592823863e-05,"The boy lined up to receive his school lunch He hugged the girl and exclaimed, ""I have no idea what just possessed me.""",MGSD,neutral_gender,0,0
135,12,lunch,-0.08328062854707241,"The boy lined up to receive his school lunch He hugged the girl and exclaimed, ""I have no idea what just possessed me.""",MGSD,neutral_gender,0,0
136,12,He,0.08446485083550215,"The boy lined up to receive his school lunch He hugged the girl and exclaimed, ""I have no idea what just possessed me.""",MGSD,neutral_gender,0,0
137,12,hugged,-0.02861624823708553,"The boy lined up to receive his school lunch He hugged the girl and exclaimed, ""I have no idea what just possessed me.""",MGSD,neutral_gender,0,0
138,12,the,0.02895234762399923,"The boy lined up to receive his school lunch He hugged the girl and exclaimed, ""I have no idea what just possessed me.""",MGSD,neutral_gender,0,0
139,12,girl,-0.1385423009924125,"The boy lined up to receive his school lunch He hugged the girl and exclaimed, ""I have no idea what just possessed me.""",MGSD,neutral_gender,0,0
140,12,and,0.02801797352731228,"The boy lined up to receive his school lunch He hugged the girl and exclaimed, ""I have no idea what just possessed me.""",MGSD,neutral_gender,0,0
141,12,exclaimed,0.0025517872418276966,"The boy lined up to receive his school lunch He hugged the girl and exclaimed, ""I have no idea what just possessed me.""",MGSD,neutral_gender,0,0
142,12,I,0.1334577925154008,"The boy lined up to receive his school lunch He hugged the girl and exclaimed, ""I have no idea what just possessed me.""",MGSD,neutral_gender,0,0
143,12,have,0.014998236496467143,"The boy lined up to receive his school lunch He hugged the girl and exclaimed, ""I have no idea what just possessed me.""",MGSD,neutral_gender,0,0
144,12,no,0.0655772871687077,"The boy lined up to receive his school lunch He hugged the girl and exclaimed, ""I have no idea what just possessed me.""",MGSD,neutral_gender,0,0
145,12,idea,-0.0561121726204874,"The boy lined up to receive his school lunch He hugged the girl and exclaimed, ""I have no idea what just possessed me.""",MGSD,neutral_gender,0,0
146,12,what,-0.03583622786391061,"The boy lined up to receive his school lunch He hugged the girl and exclaimed, ""I have no idea what just possessed me.""",MGSD,neutral_gender,0,0
147,12,just,0.001388177101034671,"The boy lined up to receive his school lunch He hugged the girl and exclaimed, ""I have no idea what just possessed me.""",MGSD,neutral_gender,0,0
148,12,possessed,0.05663932504830882,"The boy lined up to receive his school lunch He hugged the girl and exclaimed, ""I have no idea what just possessed me.""",MGSD,neutral_gender,0,0
149,12,me,0.016843825695104897,"The boy lined up to receive his school lunch He hugged the girl and exclaimed, ""I have no idea what just possessed me.""",MGSD,neutral_gender,0,0
150,13,He,0.12689720370690338,He does the laundry by himself.,MGSD,neutral_gender,0,0
151,13,does,0.11934410038520582,He does the laundry by himself.,MGSD,neutral_gender,0,0
152,13,the,0.10328895272687078,He does the laundry by himself.,MGSD,neutral_gender,0,0
153,13,laundry,-0.06643103389069438,He does the laundry by himself.,MGSD,neutral_gender,0,0
154,13,by,-0.031172703951597214,He does the laundry by himself.,MGSD,neutral_gender,0,0
155,13,himself,0.1130420695990324,He does the laundry by himself.,MGSD,neutral_gender,0,0
156,14,The,0.003408353943086695,The schoolboy found a frog on the way home. He left it alone and continued walking.,MGSD,neutral_gender,0,0
157,14,schoolboy,0.03923418116028188,The schoolboy found a frog on the way home. He left it alone and continued walking.,MGSD,neutral_gender,0,0
158,14,found,0.07633231058571255,The schoolboy found a frog on the way home. He left it alone and continued walking.,MGSD,neutral_gender,0,0
159,14,a,0.012144502186856698,The schoolboy found a frog on the way home. He left it alone and continued walking.,MGSD,neutral_gender,0,0
160,14,frog,-0.02096879913005978,The schoolboy found a frog on the way home. He left it alone and continued walking.,MGSD,neutral_gender,0,0
161,14,on,0.006807606085203588,The schoolboy found a frog on the way home. He left it alone and continued walking.,MGSD,neutral_gender,0,0
162,14,the,0.026637679780833423,The schoolboy found a frog on the way home. He left it alone and continued walking.,MGSD,neutral_gender,0,0
163,14,way,0.0035580607363954186,The schoolboy found a frog on the way home. He left it alone and continued walking.,MGSD,neutral_gender,0,0
164,14,home,-0.0477163604227826,The schoolboy found a frog on the way home. He left it alone and continued walking.,MGSD,neutral_gender,0,0
165,14,He,0.15731753583531827,The schoolboy found a frog on the way home. He left it alone and continued walking.,MGSD,neutral_gender,0,0
166,14,left,-0.0017048715380951762,The schoolboy found a frog on the way home. He left it alone and continued walking.,MGSD,neutral_gender,0,0
167,14,it,0.01925009663682431,The schoolboy found a frog on the way home. He left it alone and continued walking.,MGSD,neutral_gender,0,0
168,14,alone,0.053609734401106834,The schoolboy found a frog on the way home. He left it alone and continued walking.,MGSD,neutral_gender,0,0
169,14,and,0.029353407444432378,The schoolboy found a frog on the way home. He left it alone and continued walking.,MGSD,neutral_gender,0,0
170,14,continued,-0.07900550596241374,The schoolboy found a frog on the way home. He left it alone and continued walking.,MGSD,neutral_gender,0,0
171,14,walking,-0.032277109610731713,The schoolboy found a frog on the way home. He left it alone and continued walking.,MGSD,neutral_gender,0,0
172,15,Ladies,0.04763135896064341,Ladies in our dormitory were all invited into a party. We are all invited because we are good neighbors.,MGSD,neutral_gender,0,0
173,15,in,0.015411708736792207,Ladies in our dormitory were all invited into a party. We are all invited because we are good neighbors.,MGSD,neutral_gender,0,0
174,15,our,0.02721024048514664,Ladies in our dormitory were all invited into a party. We are all invited because we are good neighbors.,MGSD,neutral_gender,0,0
175,15,dormitory,-0.021361239021643996,Ladies in our dormitory were all invited into a party. We are all invited because we are good neighbors.,MGSD,neutral_gender,0,0
176,15,were,-0.011476137675344944,Ladies in our dormitory were all invited into a party. We are all invited because we are good neighbors.,MGSD,neutral_gender,0,0
177,15,all,0.034981198608875275,Ladies in our dormitory were all invited into a party. We are all invited because we are good neighbors.,MGSD,neutral_gender,0,0
178,15,invited,0.02293953113257885,Ladies in our dormitory were all invited into a party. We are all invited because we are good neighbors.,MGSD,neutral_gender,0,0
179,15,into,-0.0692220265045762,Ladies in our dormitory were all invited into a party. We are all invited because we are good neighbors.,MGSD,neutral_gender,0,0
180,15,a,-0.01825644203927368,Ladies in our dormitory were all invited into a party. We are all invited because we are good neighbors.,MGSD,neutral_gender,0,0
181,15,party,0.0794574519386515,Ladies in our dormitory were all invited into a party. We are all invited because we are good neighbors.,MGSD,neutral_gender,0,0
182,15,We,0.008913679572287947,Ladies in our dormitory were all invited into a party. We are all invited because we are good neighbors.,MGSD,neutral_gender,0,0
183,15,are,-0.09351367788622156,Ladies in our dormitory were all invited into a party. We are all invited because we are good neighbors.,MGSD,neutral_gender,0,0
184,15,all,0.05435666278935969,Ladies in our dormitory were all invited into a party. We are all invited because we are good neighbors.,MGSD,neutral_gender,0,0
185,15,invited,0.07773689343594015,Ladies in our dormitory were all invited into a party. We are all invited because we are good neighbors.,MGSD,neutral_gender,0,0
186,15,because,0.054531280882656574,Ladies in our dormitory were all invited into a party. We are all invited because we are good neighbors.,MGSD,neutral_gender,0,0
187,15,we,-0.0034651593305170536,Ladies in our dormitory were all invited into a party. We are all invited because we are good neighbors.,MGSD,neutral_gender,0,0
188,15,are,-0.04948241775855422,Ladies in our dormitory were all invited into a party. We are all invited because we are good neighbors.,MGSD,neutral_gender,0,0
189,15,good,-0.0774433659389615,Ladies in our dormitory were all invited into a party. We are all invited because we are good neighbors.,MGSD,neutral_gender,0,0
190,15,neighbors,-0.0020923474803566933,Ladies in our dormitory were all invited into a party. We are all invited because we are good neighbors.,MGSD,neutral_gender,0,0
191,16,The,0.047914299997501075,The gentleman in the movie turned out to be very mean,MGSD,neutral_gender,0,0
192,16,gentleman,0.06298099446576089,The gentleman in the movie turned out to be very mean,MGSD,neutral_gender,0,0
193,16,in,0.06407616217620671,The gentleman in the movie turned out to be very mean,MGSD,neutral_gender,0,0
194,16,the,0.06613640673458576,The gentleman in the movie turned out to be very mean,MGSD,neutral_gender,0,0
195,16,movie,-0.02125777251785621,The gentleman in the movie turned out to be very mean,MGSD,neutral_gender,0,0
196,16,turned,0.0353836179128848,The gentleman in the movie turned out to be very mean,MGSD,neutral_gender,0,0
197,16,out,-0.019760854600463063,The gentleman in the movie turned out to be very mean,MGSD,neutral_gender,0,0
198,16,to,0.0533827455365099,The gentleman in the movie turned out to be very mean,MGSD,neutral_gender,0,0
199,16,be,-0.023546433891169727,The gentleman in the movie turned out to be very mean,MGSD,neutral_gender,0,0
200,16,very,0.16786355630028993,The gentleman in the movie turned out to be very mean,MGSD,neutral_gender,0,0
201,16,mean,0.07801910047419369,The gentleman in the movie turned out to be very mean,MGSD,neutral_gender,0,0
202,17,My,-0.0006153872236609459,My wife is very fun all the time.,MGSD,neutral_gender,0,0
203,17,wife,-0.03122149221599102,My wife is very fun all the time.,MGSD,neutral_gender,0,0
204,17,is,0.017287990311160684,My wife is very fun all the time.,MGSD,neutral_gender,0,0
205,17,very,0.1250400065910071,My wife is very fun all the time.,MGSD,neutral_gender,0,0
206,17,fun,-0.011183561582583934,My wife is very fun all the time.,MGSD,neutral_gender,0,0
207,17,all,0.13191139505943283,My wife is very fun all the time.,MGSD,neutral_gender,0,0
208,17,the,0.026221658175927587,My wife is very fun all the time.,MGSD,neutral_gender,0,0
209,17,time,0.011602142636547796,My wife is very fun all the time.,MGSD,neutral_gender,0,0
210,18,What,0.03228162229061127,What my father did was kind.,MGSD,neutral_gender,0,0
211,18,my,-0.03851316310465336,What my father did was kind.,MGSD,neutral_gender,0,0
212,18,father,0.10836381651461124,What my father did was kind.,MGSD,neutral_gender,0,0
213,18,did,0.05340933799743652,What my father did was kind.,MGSD,neutral_gender,0,0
214,18,was,-0.020138162188231945,What my father did was kind.,MGSD,neutral_gender,0,0
215,18,kind,-0.15212503541260958,What my father did was kind.,MGSD,neutral_gender,0,0
216,19,Fathers,0.13592378050088882,Fathers are the protectors of the family. Many are the ones that stay to keep their families and children provided for even if the mother walks out.,MGSD,neutral_gender,0,0
217,19,are,0.002481285482645035,Fathers are the protectors of the family. Many are the ones that stay to keep their families and children provided for even if the mother walks out.,MGSD,neutral_gender,0,0
218,19,the,0.043581544086919166,Fathers are the protectors of the family. Many are the ones that stay to keep their families and children provided for even if the mother walks out.,MGSD,neutral_gender,0,0
219,19,protectors,-0.03522173468081746,Fathers are the protectors of the family. Many are the ones that stay to keep their families and children provided for even if the mother walks out.,MGSD,neutral_gender,0,0
220,19,of,-0.0018042479641735554,Fathers are the protectors of the family. Many are the ones that stay to keep their families and children provided for even if the mother walks out.,MGSD,neutral_gender,0,0
221,19,the,-0.015456154011189938,Fathers are the protectors of the family. Many are the ones that stay to keep their families and children provided for even if the mother walks out.,MGSD,neutral_gender,0,0
222,19,family,0.029004710144363344,Fathers are the protectors of the family. Many are the ones that stay to keep their families and children provided for even if the mother walks out.,MGSD,neutral_gender,0,0
223,19,Many,-0.1716307810274884,Fathers are the protectors of the family. Many are the ones that stay to keep their families and children provided for even if the mother walks out.,MGSD,neutral_gender,0,0
224,19,are,-0.03781390353105962,Fathers are the protectors of the family. Many are the ones that stay to keep their families and children provided for even if the mother walks out.,MGSD,neutral_gender,0,0
225,19,the,0.06584614620078355,Fathers are the protectors of the family. Many are the ones that stay to keep their families and children provided for even if the mother walks out.,MGSD,neutral_gender,0,0
226,19,ones,-0.018390952900517732,Fathers are the protectors of the family. Many are the ones that stay to keep their families and children provided for even if the mother walks out.,MGSD,neutral_gender,0,0
227,19,that,-0.001756213663611561,Fathers are the protectors of the family. Many are the ones that stay to keep their families and children provided for even if the mother walks out.,MGSD,neutral_gender,0,0
228,19,stay,0.007763013243675232,Fathers are the protectors of the family. Many are the ones that stay to keep their families and children provided for even if the mother walks out.,MGSD,neutral_gender,0,0
229,19,to,0.007939059752970934,Fathers are the protectors of the family. Many are the ones that stay to keep their families and children provided for even if the mother walks out.,MGSD,neutral_gender,0,0
230,19,keep,0.012168934510555118,Fathers are the protectors of the family. Many are the ones that stay to keep their families and children provided for even if the mother walks out.,MGSD,neutral_gender,0,0
231,19,their,0.00885471742367372,Fathers are the protectors of the family. Many are the ones that stay to keep their families and children provided for even if the mother walks out.,MGSD,neutral_gender,0,0
232,19,families,0.0039355839835479856,Fathers are the protectors of the family. Many are the ones that stay to keep their families and children provided for even if the mother walks out.,MGSD,neutral_gender,0,0
233,19,and,-0.03270313423126936,Fathers are the protectors of the family. Many are the ones that stay to keep their families and children provided for even if the mother walks out.,MGSD,neutral_gender,0,0
234,19,children,0.04333146527642384,Fathers are the protectors of the family. Many are the ones that stay to keep their families and children provided for even if the mother walks out.,MGSD,neutral_gender,0,0
235,19,provided,-0.0024476280086673796,Fathers are the protectors of the family. Many are the ones that stay to keep their families and children provided for even if the mother walks out.,MGSD,neutral_gender,0,0
236,19,for,0.03999282291624695,Fathers are the protectors of the family. Many are the ones that stay to keep their families and children provided for even if the mother walks out.,MGSD,neutral_gender,0,0
237,19,even,-0.035446626716293395,Fathers are the protectors of the family. Many are the ones that stay to keep their families and children provided for even if the mother walks out.,MGSD,neutral_gender,0,0
238,19,if,0.06081158766755834,Fathers are the protectors of the family. Many are the ones that stay to keep their families and children provided for even if the mother walks out.,MGSD,neutral_gender,0,0
239,19,the,0.0240169198368676,Fathers are the protectors of the family. Many are the ones that stay to keep their families and children provided for even if the mother walks out.,MGSD,neutral_gender,0,0
